"","state","date","symptom.x","finances_samplesize","finances_stderr","symptom.y","symptom_samplesize","symptoms_stderr","maskwearing","maskwearing_samplesize","maskwearing_stderr","admission","depression"
"14227","wi",2022-02-04,33.8570322,1568.9661,1.1947018,2.5670896,3507.959,0.5675162,54.8178382,3133.9589,0.8889919,0.073478,12.6088305
"14228","wv",2022-02-04,41.2424728,689.003,1.8753984,4.9601952,1563.0564,0.9809488,57.8394394,1334.0556,1.3520049,0.0880457,15.665709
"14229","wy",2022-02-04,37.5080795,198.9878,3.4321094,5.6375838,423.9702,1.1765372,40.4665958,373.9649,2.5381266,0.0245321,12.1954728
"14230","ak",2022-02-05,44.1429473,227,3.2957688,3.9859134,520,0.8242665,67.3929308,444,2.2247006,0.0195385,23.0203207
"14231","al",2022-02-05,39.8293215,1246.0339,1.3868484,3.9960365,2753.0851,0.4189263,56.462995,2393.076,1.0135215,0.0493459,15.7351365
"14232","ar",2022-02-05,44.894824,894.1477,1.6633732,3.7466938,1890.2158,0.4525877,57.5212191,1640.2222,1.2205307,0.1084207,17.4005535
"14233","az",2022-02-05,37.2587646,1545.601,1.2298214,2.5834631,3500.0016,0.3328028,63.6457156,3075.1018,0.8674264,0.0731475,13.4014458
"14234","ca",2022-02-05,40.5337146,6396.6784,0.6138558,2.6311993,14451.7102,0.1804597,84.2977289,12730.6844,0.3224507,0.011612,11.835136
"14235","co",2022-02-05,36.9052981,1409.9996,1.2850834,2.6147508,3119.9368,0.3352006,67.822119,2804.9668,0.8820649,0.0491956,14.1093774
"14236","ct",2022-02-05,40.2974351,979,1.567631,1.6283314,2169,0.3577696,79.3456904,1943,0.9183973,0.0160649,11.245657
"14237","dc",2022-02-05,28.3783874,133,3.9092197,1.7064266,266,0.8174827,85.2004993,242,2.2826374,0.0601237,12.0688823
"14238","de",2022-02-05,36.6369073,325.0073,2.6725819,1.6214458,700.0073,0.4718674,85.8326786,627.0073,1.3926241,0,7.4232606
"14239","fl",2022-02-05,39.7310628,4861.0005,0.7018576,2.7765079,11055.9994,0.2244734,58.9632104,9723.9996,0.4988325,0.0519282,10.9553061
"14240","ga",2022-02-05,39.8584101,1974.983,1.1017061,2.9782407,4437.9431,0.2899046,62.178198,3873.9517,0.7791356,0.0600239,12.3370691
"14241","hi",2022-02-05,37.3585616,279,2.8961685,1.3021505,624,0.4021195,86.6535837,541,1.4620996,0,8.0346275
"14242","ia",2022-02-05,32.3071137,1122.8934,1.3955691,2.5902181,2531.4181,0.3432943,45.5847458,2230.5295,1.0545474,0.076767,10.7972791
"14243","id",2022-02-05,36.4711488,568.9854,2.0179466,3.0745592,1301.0977,0.5099752,48.0658432,1135.8053,1.4824938,0.0078196,11.5816043
"14244","il",2022-02-05,37.5406061,2928.023,0.8948748,2.2329395,6530.0457,0.345466,78.0598394,5790.0457,0.543867,0.0181586,12.3160201
"14245","in",2022-02-05,38.8258531,1718.0004,1.1757983,3.2416159,3791.0029,0.527223,53.5107226,3325.003,0.8649695,0.0761346,15.2130684
"14246","ks",2022-02-05,38.4509463,908.9718,1.6135744,4.4949273,1942.943,0.7437725,58.4403948,1701.0001,1.1949235,0.0539305,13.7710614
"14247","ky",2022-02-05,45.2707292,1283.3772,1.3894452,4.7398376,2934.7456,0.5990228,57.3255871,2540.7542,0.9812433,0.047861,15.3341129
"14248","la",2022-02-05,46.9432481,966.9996,1.6048844,3.1874056,2292.9986,0.3796467,55.7089312,1997.9986,1.1112785,0.0738071,15.3568235
"14249","ma",2022-02-05,36.5785139,1273.0035,1.3499461,1.400839,2948.008,0.2205256,81.3763842,2626.008,0.7596843,0.076676,13.0918825
"14250","md",2022-02-05,33.5359854,1123.9921,1.4082092,1.2233814,2485.9913,0.25262,83.0262811,2223.9916,0.7960305,0.0259492,10.8418414
"14251","me",2022-02-05,39.7963797,545,2.096693,2.6248652,1213,0.5420644,71.202497,1082,1.3766115,0.0317427,15.594541
"14252","mi",2022-02-05,34.9964128,3081.0253,0.8592762,1.935647,6827.0339,0.1834945,58.4295194,6048.0342,0.6337261,0.0458677,13.3264887
"14253","mn",2022-02-05,32.1891392,1348.9583,1.2720525,3.2764464,2929.0585,0.5440257,59.8624515,2636.055,0.9547187,0.0580787,14.5939596
"14254","mo",2022-02-05,36.3612347,1540.8597,1.2254586,2.7181042,3468.9204,0.3057347,56.4292737,3024.914,0.9015568,0.1300486,16.6550652
"14255","ms",2022-02-05,43.4337409,703.0054,1.8694464,3.5733286,1590.8378,0.5099122,56.0782176,1353.201,1.3491366,0.1059347,14.2651074
"14256","mt",2022-02-05,40.4818093,400.6651,2.4522461,4.4565908,901.5846,0.8831304,47.499576,793.6544,1.7725992,0.1322045,17.4530447
"14257","nc",2022-02-05,38.8374243,2433.0019,0.9880908,3.6401283,5528.0054,0.4667429,70.9892103,4827.0048,0.6531863,0.0404281,13.7601029
"14258","nd",2022-02-05,34.3470368,207.5067,3.2965202,4.3042275,469.5948,0.8567442,40.7355731,400.5429,2.4550449,0.2986656,12.7428498
"14259","ne",2022-02-05,31.0585242,591.9787,1.9018561,3.1351295,1296.8929,0.5013766,59.2262274,1150.8911,1.4485396,0.2211922,11.6899221
"14260","nh",2022-02-05,31.8039684,467,2.1550719,2.0541114,1067,0.4966784,67.2319907,950,1.5228293,0.010456,11.0931374
"14261","nj",2022-02-05,40.7553447,1367.9991,1.328538,1.3310652,3106.9984,0.2398782,73.3594894,2728.9987,0.8462482,0.0434247,11.7842446
"14262","nm",2022-02-05,41.7201335,665.3981,1.911575,3.5549596,1576.8492,0.5808752,84.2720124,1364.8197,0.9854637,0.0813878,15.2281736
"14263","nv",2022-02-05,37.4391498,629.8925,1.9283288,2.6750986,1389.7689,0.5135398,81.8342454,1219.0677,1.1042829,0.0182085,14.2116526
"14264","ny",2022-02-05,41.1232163,3323.9999,0.8534637,1.7178059,7566.9996,0.2029868,84.239508,6662.999,0.4463833,0.0132981,12.527984
"14265","oh",2022-02-05,35.2325426,3054.0014,0.8644021,1.8013757,6704.9994,0.2007715,56.5014819,5922.9986,0.6441638,0.0244342,14.1864577
"14266","ok",2022-02-05,43.5095449,931.057,1.6247692,3.5497853,2086.1142,0.4398054,53.6346997,1804.0577,1.1740707,0.2117315,15.64189
"14267","or",2022-02-05,36.710133,1259.4319,1.3582281,3.7398875,2746.4437,0.459483,82.3045353,2430.4434,0.7741054,0.0033681,15.0895426
"14268","pa",2022-02-05,37.4832911,3136.001,0.864428,1.9299515,7049.0034,0.1876569,59.7689601,6252.0032,0.6201673,0.0525241,12.0711079
"14269","ri",2022-02-05,40.6186294,272.9965,2.9724133,2.5741844,596.992,0.7186466,78.9999979,526.992,1.7742761,0,14.1567
"14270","sc",2022-02-05,36.2868997,1493.0007,1.244398,3.4759334,3426.0022,0.3575094,56.9852818,2932.0015,0.9143402,0.0629684,11.0526815
"14271","sd",2022-02-05,39.4014417,270.9117,2.9687479,3.7265214,621.1658,0.6855886,40.37571,540.0688,2.1112864,0.1600251,13.0859675
"14272","tn",2022-02-05,37.1058015,1755.6117,1.152954,4.158313,3974.2357,0.3206033,54.8510832,3449.2372,0.8473342,0.0788254,14.0248322
"14273","tx",2022-02-05,43.0232542,5270.9784,0.6819536,2.8421491,11912.9859,0.1681962,62.8944802,10392.9856,0.4738658,0.0574138,12.3367255
"14274","ut",2022-02-05,39.4642296,771.058,1.7602094,2.8226379,1761.2752,0.3868698,56.7799362,1550.1726,1.2582013,0.0263746,16.2633434
"14275","va",2022-02-05,36.0172478,2273.9286,1.0066959,2.8313401,4953.6256,0.2667787,70.8810304,4379.3401,0.6865129,0.0781589,13.577131
"14276","vt",2022-02-05,35.3721466,241,3.0798676,2.4947794,500,0.8334317,81.1589226,444,1.8557929,0,15.7185979
"14277","wa",2022-02-05,36.1446605,2084.9958,1.0521268,3.0967333,4619.9827,0.3145811,84.2113795,4106.9837,0.5689787,0.011141,15.6941071
"14278","wi",2022-02-05,34.5674857,1555.9754,1.2056724,1.9134069,3478.9679,0.2605833,55.2535626,3113.9678,0.8910505,0.0759272,13.4118033
"14279","wv",2022-02-05,40.3789971,677.0023,1.8857422,4.856862,1534.0061,0.9734594,58.815262,1305.0055,1.3624074,0.0720374,16.3170727
"14280","wy",2022-02-05,37.5420584,205.008,3.3819522,5.0449481,425.9924,0.9353577,38.9608031,375.9866,2.5149663,0.0245321,11.9180111
"14281","ak",2022-02-06,44.5770659,217,3.3741985,4.0760493,513,0.8467071,66.4835568,437,2.2581114,0.0195385,23.8783953
"14282","al",2022-02-06,38.8567348,1193.0346,1.4111752,3.5828817,2698.0755,0.4045658,56.3385793,2340.0679,1.0252686,0.0493459,15.2173958
"14283","ar",2022-02-06,46.1588613,855.1473,1.7047637,3.8071211,1858.1424,0.4622475,55.7566374,1611.1488,1.2373841,0.1414184,17.4004044
"14284","az",2022-02-06,37.2580588,1526.601,1.2374462,2.9297786,3411.1018,0.4627868,63.2400864,3001.1018,0.8801225,0.0866221,12.5016126
"14285","ca",2022-02-06,40.9708166,6241.6219,0.6224751,2.3815817,14148.6565,0.1681501,83.6151553,12493.6307,0.3311459,0.0101605,11.9295474
"14286","co",2022-02-06,38.2625436,1405.9997,1.29619,2.4323881,3105.9072,0.3292866,67.5157298,2802.9372,0.8845703,0.0590347,13.5464913
"14287","ct",2022-02-06,39.6277834,952,1.5852581,1.340263,2090,0.3187745,78.8993268,1876,0.9420379,0.0160649,10.179713
"14288","dc",2022-02-06,29.5178176,127,4.0474355,1.8018831,247,0.8574635,86.1279722,226,2.2992589,0.0601237,13.2322604
"14289","de",2022-02-06,35.8854404,313.0073,2.7111918,1.5959061,693.0073,0.4571198,84.9790083,616.0073,1.4395018,0,6.4541022
"14290","fl",2022-02-06,39.5563192,4763.0004,0.7085053,2.7186423,10830.9986,0.2249807,58.6475703,9552.9988,0.5038551,0.0525855,11.0575782
"14291","ga",2022-02-06,39.8717187,1936.9815,1.1125234,2.9871647,4354.952,0.3022429,61.6016592,3811.9595,0.7877317,0.0586901,13.1973778
"14292","hi",2022-02-06,39.0332485,257,3.0429675,1.0576573,595,0.3659559,86.432055,514,1.5104728,0,8.5710142
"14293","ia",2022-02-06,32.580213,1099.9438,1.4131407,2.5305878,2473.555,0.334791,45.1299613,2191.6547,1.062953,0.0903141,10.7576131
"14294","id",2022-02-06,35.6909345,559.9852,2.024542,3.029167,1272.5515,0.5087129,48.4036764,1116.2591,1.4957742,0.0078196,10.7183601
"14295","il",2022-02-06,37.3252802,2842.0229,0.9072646,2.2891632,6353.0455,0.3486485,77.6769428,5628.0455,0.5550653,0.0215633,11.651196
"14296","in",2022-02-06,39.1834388,1684.0001,1.1895731,2.9565261,3735.0029,0.4805376,53.400331,3282.0029,0.8707509,0.0655604,14.1775249
"14297","ks",2022-02-06,38.2009481,897.9426,1.6214505,4.199534,1897.9714,0.7194907,57.8814093,1658.9714,1.2122355,0.0539305,13.1322398
"14298","ky",2022-02-06,43.6184313,1296.3825,1.3773269,4.7926009,2933.4412,0.6129419,57.1068736,2532.7597,0.9834246,0.0446703,15.4144684
"14299","la",2022-02-06,45.8397114,951.9995,1.6148904,2.984506,2235.9981,0.3601879,54.8326288,1954.9983,1.1255343,0.0645812,14.5709327
"14300","ma",2022-02-06,35.5214423,1280.003,1.3376653,1.6552395,2939.008,0.269468,80.9721486,2612.008,0.7680252,0.0746036,12.9025564
"14301","md",2022-02-06,33.1069435,1102.992,1.4169805,1.1392418,2434.9913,0.2485876,82.9934716,2176.9914,0.8051957,0.0259492,11.0776318
"14302","me",2022-02-06,38.6483614,552,2.0725694,2.8428081,1224,0.6118452,70.4691055,1089,1.3823682,0.0529045,15.1124001
"14303","mi",2022-02-06,34.3662432,3027.0248,0.8632204,1.932275,6685.0246,0.1879545,57.9614279,5923.0248,0.6413893,0.0530345,12.6055173
"14304","mn",2022-02-06,32.2907026,1345.9469,1.2745267,3.2734119,2919.0434,0.5466504,59.7476054,2620.0514,0.9580787,0.0555536,14.1106683
"14305","mo",2022-02-06,35.7590244,1529.854,1.2253888,2.6484796,3424.9124,0.3105302,55.3071928,2993.906,0.9086373,0.1346931,15.7752115
"14306","ms",2022-02-06,42.3381056,699.0054,1.8688304,3.0813368,1560.8733,0.4870293,55.4869173,1337.2365,1.3590487,0.1011195,12.5179444
"14307","mt",2022-02-06,41.6033372,370.6815,2.5601042,3.9961662,869.6184,0.8597221,46.7643896,769.6536,1.7985027,0.1983068,16.39401
"14308","nc",2022-02-06,39.4771587,2407.0025,0.9963096,3.1752299,5455.0063,0.2990573,70.5659538,4780.0056,0.6591866,0.0363853,12.7117373
"14309","nd",2022-02-06,32.8688825,195.4174,3.3602593,3.8203631,464.4881,0.802035,40.4718934,391.4708,2.4807792,0.2426658,12.1303506
"14310","ne",2022-02-06,32.7889176,561.008,1.9819809,2.9831495,1264.9222,0.4934875,58.0096977,1126.9205,1.4702059,0.1843269,12.6760163
"14311","nh",2022-02-06,33.7210817,460,2.2042433,1.9251788,1049,0.407442,68.8395098,941,1.5098236,0.0418238,11.4221429
"14312","nj",2022-02-06,41.2184383,1345.9991,1.3416645,1.3189573,3067.9984,0.2317409,72.2474462,2694.9987,0.8625483,0.0418164,11.9450683
"14313","nm",2022-02-06,41.6696139,666.3959,1.9098137,2.8137958,1560.8766,0.4616687,83.8820743,1355.8471,0.9985821,0.0610408,16.179414
"14314","nv",2022-02-06,37.9890002,611.949,1.9620302,2.6710993,1357.3685,0.5190098,81.9265782,1199.6673,1.1109696,0.0318648,14.6016746
"14315","ny",2022-02-06,40.9078908,3342.9998,0.8503547,1.5691983,7466.9994,0.1702009,84.0391441,6614.9989,0.4503021,0.0155145,12.8380506
"14316","oh",2022-02-06,35.4491395,2973.002,0.8773164,1.7124023,6567.9997,0.1948094,55.6786157,5793.9986,0.652622,0.029321,14.4319533
"14317","ok",2022-02-06,42.9574972,915.0567,1.63642,3.1803622,2040.0566,0.4189377,53.4038204,1768.0573,1.1863509,0.2153202,15.475678
"14318","or",2022-02-06,37.0060704,1265.4329,1.3572701,3.8478728,2704.4448,0.5394122,82.1358604,2402.4445,0.7815032,0.0067361,14.3322527
"14319","pa",2022-02-06,37.0274374,3090.0007,0.8686768,1.8243489,6859.0029,0.1811024,59.1495358,6091.0027,0.6298393,0.0525241,12.2439922
"14320","ri",2022-02-06,40.1205124,267.997,2.994038,2.2929075,581.992,0.6963014,78.2424501,511.992,1.8234532,0,14.1600858
"14321","sc",2022-02-06,35.3694153,1433.0006,1.2630187,2.8842521,3276.002,0.295478,57.708324,2819.0012,0.9304629,0.0684439,10.8850564
"14322","sd",2022-02-06,38.7917656,273.9509,2.9440036,3.1775429,624.2054,0.6224131,40.8314681,547.1084,2.1013878,0.1440226,8.8298379
"14323","tn",2022-02-06,36.7344489,1738.6076,1.1561645,3.9409804,3873.5419,0.3132349,54.3192892,3354.2327,0.8600959,0.0808997,13.4465686
"14324","tx",2022-02-06,42.4827752,5186.981,0.6863538,2.683409,11684.9885,0.1667862,62.3894513,10177.9887,0.4801528,0.0617929,12.3618336
"14325","ut",2022-02-06,38.8059834,765.058,1.7618002,2.9808669,1718.1702,0.4096272,56.6100904,1515.1678,1.2732419,0.0263746,17.2023261
"14326","va",2022-02-06,34.7206125,2192.9935,1.0166303,2.6318386,4821.1366,0.2601454,70.9419851,4289.209,0.6932598,0.0781589,12.928438
"14327","vt",2022-02-06,38.4343216,229,3.2144835,2.7197258,486,0.8772438,83.180952,427,1.8100839,0,10.6751168
"14328","wa",2022-02-06,35.0571764,2042.9944,1.0556512,2.71727,4508.9813,0.2905715,84.2430794,4011.9823,0.5752058,0.0148546,14.9560583
"14329","wi",2022-02-06,33.601353,1560.9759,1.1955284,1.883369,3459.9779,0.2515276,55.6383663,3106.9775,0.8912959,0.0685794,12.9779404
"14330","wv",2022-02-06,39.3803906,687.0517,1.8640256,4.9153612,1516.0551,0.9763361,56.7522346,1288.0546,1.3804039,0.0720374,16.2722912
"14331","wy",2022-02-06,37.8804131,200.009,3.4300217,4.9334614,429.9895,0.9637279,38.0551249,375.9837,2.5039448,0.0245321,13.2989092
"14332","ak",2022-02-07,43.4639418,216,3.3728765,4.1113971,500,0.8715278,66.1131332,429,2.2852353,0,24.0830211
"14333","al",2022-02-07,37.1287392,1181.0349,1.4058851,3.1515867,2678.0722,0.3676634,55.1882578,2333.0647,1.02957,0.0493459,14.5755821
"14334","ar",2022-02-07,45.4483164,827.1403,1.7313042,3.7117535,1832.1352,0.4572813,53.9274298,1565.1418,1.2599382,0.1508462,17.0091021
"14335","az",2022-02-07,37.3267471,1506.601,1.2460976,2.8501552,3358.1469,0.4571011,62.0337119,2977.1469,0.8894321,0.1116462,12.215367
"14336","ca",2022-02-07,40.8151949,6070.5997,0.6308124,2.3687977,13862.6314,0.1660793,83.4946717,12239.6056,0.3355504,0.0105234,11.7536617
"14337","co",2022-02-07,38.6202139,1403.9996,1.2993811,2.3598886,3124.8783,0.3220607,66.7309674,2833.9084,0.885097,0.0688739,13.1984466
"14338","ct",2022-02-07,40.1555138,930,1.6074712,1.4453104,2029,0.3317605,78.3593823,1823,0.9644662,0.0080324,10.2926693
"14339","dc",2022-02-07,29.2977918,121,4.1375309,1.6990978,228,0.8815571,86.8605836,210,2.3312549,0.0601237,9.8190649
"14340","de",2022-02-07,32.747116,304,2.691567,1.6732085,688,0.4644202,81.7919486,619,1.5511068,0,7.5575439
"14341","fl",2022-02-07,40.318187,4669.0004,0.7178927,3.0498414,10574.9986,0.4436381,58.0824065,9306.9989,0.5114647,0.0525855,11.3709482
"14342","ga",2022-02-07,39.913527,1890.9807,1.1261724,2.7291237,4275.9547,0.2793225,60.845256,3751.9622,0.7968495,0.0626916,13.1751133
"14343","hi",2022-02-07,39.5189849,254,3.0675777,0.8339182,590,0.3189398,84.126911,512,1.6149654,0,8.4136355
"14344","ia",2022-02-07,33.111691,1084.7575,1.4288922,2.6732059,2453.3685,0.3296116,46.1519302,2166.4682,1.0710354,0.0903141,10.6026957
"14345","id",2022-02-07,36.8309677,552.9858,2.0511701,3.2753348,1247.8358,0.5430719,47.4323231,1104.5433,1.502468,0.0078196,9.8418305
"14346","il",2022-02-07,36.5739378,2845.0228,0.9029774,2.1762331,6361.068,0.3442588,76.9742174,5638.0682,0.5606795,0.0204284,11.8132781
"14347","in",2022-02-07,39.2542754,1693.0004,1.1867871,2.2351109,3699.0032,0.2942403,52.8332353,3249.003,0.8757832,0.0634455,14.7261853
"14348","ks",2022-02-07,37.7248282,885.9429,1.6284268,3.1099572,1885.9724,0.4230962,54.9432868,1654.9724,1.2230429,0.0490277,12.7520614
"14349","ky",2022-02-07,44.0958545,1284.9966,1.3850642,4.5578619,2918.3686,0.6075178,57.2088205,2511.6871,0.9872471,0.047861,15.5972472
"14350","la",2022-02-07,43.4965394,954.9996,1.6042176,2.8248054,2236.9986,0.3545742,55.7365213,1952.9989,1.1239363,0.0584306,14.2634605
"14351","ma",2022-02-07,34.893057,1277.0025,1.3337895,1.4532894,2915.0065,0.2430038,80.2075714,2591.006,0.7827499,0.0787483,11.7629471
"14352","md",2022-02-07,34.6119502,1076.9994,1.4496211,1.5769575,2383.9985,0.4571718,81.767761,2128.9987,0.8368032,0.0212311,10.4142698
"14353","me",2022-02-07,37.4631815,556,2.0527347,2.9518628,1211,0.6046136,69.5661008,1094,1.391134,0.0317427,16.4232812
"14354","mi",2022-02-07,34.2554716,3046.0153,0.859862,1.9600802,6688.0147,0.2078224,57.9901026,5927.0149,0.6411132,0.0559012,13.1224772
"14355","mn",2022-02-07,32.666297,1325.9582,1.2879568,3.2617938,2860.0901,0.5447523,59.4470609,2566.0981,0.9692588,0.0606039,15.0091412
"14356","mo",2022-02-07,36.7097611,1517.9358,1.2371787,2.6241152,3384.9725,0.3090827,55.3766958,2955.9659,0.9143125,0.1346931,15.5406731
"14357","ms",2022-02-07,44.0029823,697.3435,1.8797501,2.9834882,1574.073,0.4817449,54.9689121,1345.4361,1.3563859,0.1011195,13.3647292
"14358","mt",2022-02-07,40.2838753,383.6794,2.5039589,3.6660325,876.6244,0.8487234,45.9029464,781.6418,1.7823919,0.2115272,15.3207873
"14359","nc",2022-02-07,38.5517046,2379.0034,0.997882,2.9213095,5419.0062,0.2924534,69.4430177,4758.0055,0.6678164,0.0377329,13.2640814
"14360","nd",2022-02-07,35.1689431,187.4174,3.4879179,3.7837245,458.4707,0.8058385,41.7171707,390.4708,2.4953614,0.2053326,11.1125314
"14361","ne",2022-02-07,34.3036371,554.008,2.0168924,3.3295318,1237.9895,0.6051047,57.8884575,1104.9878,1.4853125,0.1769538,13.3597391
"14362","nh",2022-02-07,31.4660561,453,2.1818501,2.0886544,1036,0.4771377,69.7633038,926,1.5092987,0.0627357,10.476667
"14363","nj",2022-02-07,41.0673292,1355.9993,1.3359695,1.243708,3074.9985,0.2207082,71.7558815,2698.9988,0.8665456,0.0434247,12.2947517
"14364","nm",2022-02-07,41.601306,653.3959,1.9282656,2.8120232,1533.8617,0.5140465,83.2307954,1342.8321,1.0195004,0.0339116,17.7592374
"14365","nv",2022-02-07,35.990145,585.9713,1.9827915,2.6510035,1311.1207,0.5227508,81.8759339,1166.4195,1.1279207,0.0318648,14.9984557
"14366","ny",2022-02-07,40.7593285,3282.0001,0.8577371,1.8190571,7361,0.1902759,83.9450288,6534.9993,0.4541293,0.0147757,12.3276998
"14367","oh",2022-02-07,35.9966037,2871.0021,0.8958092,1.8522913,6392.0005,0.2043938,55.5211472,5612.9999,0.6632977,0.0329862,14.3597604
"14368","ok",2022-02-07,42.653049,892.0573,1.655899,3.4804705,2018.0571,0.4621948,52.6457711,1739.0575,1.1973032,0.2332635,15.3422454
"14369","or",2022-02-07,37.6847352,1274.4345,1.3574417,3.8447814,2719.4447,0.5348493,81.8254329,2412.4433,0.785141,0.0101042,14.1939468
"14370","pa",2022-02-07,37.1001511,3067.0009,0.8722795,1.7696853,6776.0029,0.1784178,59.2310998,6002.0027,0.634295,0.0480539,12.4042313
"14371","ri",2022-02-07,38.9551456,254.9975,3.0537887,2.1850724,559.9935,0.6138126,78.056679,494.994,1.8601855,0,14.3774672
"14372","sc",2022-02-07,34.0988438,1432.0006,1.2526933,2.8540533,3289.0013,0.29432,56.972506,2832.0009,0.9303771,0.0602306,10.8044514
"14373","sd",2022-02-07,39.2647139,277.056,2.9338505,2.5460362,610.2126,0.5610342,40.5194318,538.11,2.1163315,0.1760276,8.3616806
"14374","tn",2022-02-07,36.2417028,1719.0043,1.1594023,3.7661408,3822.6257,0.3150447,53.0345045,3318.3164,0.8663828,0.0726023,13.1502947
"14375","tx",2022-02-07,42.093118,5049.9801,0.6947456,2.5649489,11473.9874,0.1709842,61.6780494,10001.9874,0.4861228,0.0661719,12.7870902
"14376","ut",2022-02-07,39.1816082,748.058,1.7848058,2.7048763,1707.1678,0.3727422,56.9188914,1502.1654,1.2776526,0.0307704,16.8168528
"14377","va",2022-02-07,34.5173656,2190.6763,1.0157639,2.3191652,4801.7262,0.2431483,70.842768,4274.7271,0.6951311,0.0748329,13.1317529
"14378","vt",2022-02-07,35.876355,234,3.1354893,2.3933369,475,0.7483571,83.8381924,423,1.7897639,0,10.6015883
"14379","wa",2022-02-07,34.437786,2032.9923,1.0538445,2.699767,4492.9791,0.2824609,84.3668967,4006.9812,0.57372,0.0129978,13.1012896
"14380","wi",2022-02-07,33.2999495,1557.9847,1.1939971,1.9461579,3457.9873,0.2541776,55.5458536,3107.9868,0.8913379,0.0685794,12.0661537
"14381","wv",2022-02-07,39.5431494,664.0515,1.8973939,4.3347306,1474.0546,0.9468718,58.3570126,1263.0542,1.3870958,0.0880457,17.7385268
"14382","wy",2022-02-07,43.3574338,195.0055,3.548786,4.7994609,425.9829,0.9527176,39.1628369,367.9831,2.5445302,0.0245321,13.9904718
"14383","ak",2022-02-08,36.1756076,218,3.2544156,4.5245972,477,1.0199471,63.6319746,410,2.3757768,0,21.6057183
"14384","al",2022-02-08,36.1500135,1175.0301,1.401555,3.1967704,2655.0636,0.3644438,53.1428501,2321.0565,1.0357799,0.0435405,13.8300705
"14385","ar",2022-02-08,45.3526345,800.1337,1.7599673,3.1168102,1827.1352,0.4038673,52.8504312,1568.1351,1.2605828,0.1461323,16.3801713
