"","state","state_full","date","finances_prop","symptom_prop","maskwearing_prop","admission_prop","depression_prop"
"10692","MO","District of Columbia",2021-11-27,37.2080412,2.2657842,46.6964474,0.0348344,13.9129254
"10693","MS","District of Columbia",2021-11-27,41.7185555,2.2344057,50.8887468,0.0866739,12.7022996
"10694","MT","District of Columbia",2021-11-27,41.2437449,0.7717825,38.5911848,0,14.9588905
"10695","NC","District of Columbia",2021-11-27,37.7094838,1.3956233,63.2835619,0.0323425,11.9360398
"10696","ND","District of Columbia",2021-11-27,29.0652399,3.2560988,33.1129528,0.093333,10.7388343
"10697","NE","District of Columbia",2021-11-27,40.1662917,2.0016157,41.5512331,0.0368654,15.4406906
"10698","NH","District of Columbia",2021-11-27,38.2639962,3.2048586,55.6504855,0.0313679,13.6195793
"10699","NJ","District of Columbia",2021-11-27,42.4269392,1.0692586,60.8864701,0.0385997,10.103203
"10700","NM","District of Columbia",2021-11-27,41.280787,1.9301107,81.4784987,0.0203469,14.1455919
"10701","NV","District of Columbia",2021-11-27,39.0797959,1.8062771,78.4625858,0.0364169,11.9417781
"10702","NY","District of Columbia",2021-11-27,41.1624809,1.3856362,63.1877914,0.0177309,11.4836281
"10703","OH","District of Columbia",2021-11-27,36.8949147,2.32501,45.2933996,0.0207691,15.4259776
"10704","OK","District of Columbia",2021-11-27,44.3387233,2.0867726,40.2790635,0.0502414,14.9529235
"10705","OR","District of Columbia",2021-11-27,35.1090945,1.6556627,77.1917718,0.0235765,15.2989052
"10706","PA","District of Columbia",2021-11-27,36.3485636,2.0766034,47.8984062,0.0346435,13.1820939
"10707","RI","District of Columbia",2021-11-27,43.8804734,0.7136567,54.1315002,0,14.5346101
"10708","SC","District of Columbia",2021-11-27,39.4117878,1.3760363,50.8286743,0.0273776,11.6977762
"10709","SD","District of Columbia",2021-11-27,32.873698,2.2794364,30.8000672,0.032005,8.1785449
"10710","TN","District of Columbia",2021-11-27,38.3247395,1.8356656,46.2896822,0.041487,14.3530064
"10711","TX","District of Columbia",2021-11-27,42.5504207,1.6369687,52.5301753,0.0218951,12.1289743
"10712","UT","District of Columbia",2021-11-27,40.2384022,1.7679056,41.0307236,0,14.2417331
"10713","VA","District of Columbia",2021-11-27,36.3252184,1.2685024,61.783872,0.0548775,10.1481648
"10714","VT","District of Columbia",2021-11-27,34.887607,1.1575287,61.7192203,0,12.5832804
"10715","WA","District of Columbia",2021-11-27,37.0580743,0.9914096,84.5814416,0,15.5902374
"10716","WI","District of Columbia",2021-11-27,33.3062872,2.4214821,47.2691708,0.0171449,12.961441
"10717","WV","District of Columbia",2021-11-27,43.7709643,3.3958788,49.913178,0.0480249,14.5620484
"10718","WY","District of Columbia",2021-11-27,40.7252129,2.2567305,32.7738407,0.0490641,20.7963802
"10719","AK","District of Columbia",2021-11-28,32.1658346,2.9429833,71.8636071,0,16.4596241
"10720","AL","District of Columbia",2021-11-28,38.4276771,1.7152998,43.4129795,0.066762,12.4504646
"10721","AR","District of Columbia",2021-11-28,41.673571,1.4324867,45.7938598,0.0518534,14.9531163
"10722","AZ","District of Columbia",2021-11-28,39.7123481,1.8128884,53.8527633,0.0404236,13.0177111
"10723","CA","District of Columbia",2021-11-28,41.3716588,1.2217866,75.5422175,0.0097976,12.0109425
"10724","CO","District of Columbia",2021-11-28,35.4335133,2.0403417,55.869345,0.0098391,12.4351665
"10725","CT","District of Columbia",2021-11-28,38.6149844,1.1118069,64.684658,0.0281135,11.2931662
"10726","DE","District of Columbia",2021-11-28,34.2760995,1.2979532,57.6710943,0.08686,10.7242138
"10727","FL","District of Columbia",2021-11-28,40.9832441,0.9500178,50.4927607,0.0545574,10.7412956
"10728","GA","District of Columbia",2021-11-28,38.5665626,1.3187775,53.9000607,0.0253434,11.9789716
"10729","HI","District of Columbia",2021-11-28,30.9670849,1.438151,83.8609922,0.0101533,15.741613
"10730","IA","District of Columbia",2021-11-28,34.6827841,2.3553921,38.7807483,0.0135471,12.5300104
"10731","ID","District of Columbia",2021-11-28,32.5887699,1.3555659,44.1721633,0.0078196,12.6624884
"10732","IL","District of Columbia",2021-11-28,38.2192832,1.3626453,75.0922659,0.0056746,14.0813916
"10733","IN","District of Columbia",2021-11-28,39.0187394,2.2229752,40.4239412,0.0317228,13.3190947
"10734","KS","District of Columbia",2021-11-28,41.1218918,1.8777323,45.7424976,0.0294166,11.5287963
"10735","KY","District of Columbia",2021-11-28,42.7576384,2.4366083,48.3360565,0.0223351,18.3976982
"10736","LA","District of Columbia",2021-11-28,42.5386535,1.6131558,46.5205822,0.0246024,12.7192967
"10737","MA","District of Columbia",2021-11-28,38.8120539,1.6031317,64.2820377,0.0290125,14.2073437
"10738","MD","District of Columbia",2021-11-28,36.2578991,0.9432038,71.2481622,0.0117951,11.7261995
"10739","ME","District of Columbia",2021-11-28,38.0334055,1.5977631,57.4618335,0.0105809,14.0671374
"10740","MI","District of Columbia",2021-11-28,35.4899044,1.9645278,50.300297,0.0372675,12.9102854
"10741","MN","District of Columbia",2021-11-28,33.466318,2.1166399,48.9802576,0.0101006,13.6625477
"10742","MO","District of Columbia",2021-11-28,36.853747,2.1732375,46.458164,0.0418013,13.7130047
"10743","MS","District of Columbia",2021-11-28,42.8740065,1.8901576,49.731309,0.1011195,13.9871733
"10744","MT","District of Columbia",2021-11-28,40.9445944,0.6864707,38.304261,0,15.1965233
"10745","NC","District of Columbia",2021-11-28,36.2629338,1.3370839,63.0088093,0.0363853,12.4678094
"10746","ND","District of Columbia",2021-11-28,34.5213922,2.6714551,32.9594701,0.1119996,8.0167103
"10747","NE","District of Columbia",2021-11-28,41.1951349,1.8900516,42.9123081,0.0368654,15.1515291
"10748","NH","District of Columbia",2021-11-28,37.5914452,3.0289645,56.6169507,0.0209119,13.9526854
"10749","NJ","District of Columbia",2021-11-28,42.8937686,1.1134965,60.7950364,0.0402081,10.913275
"10750","NM","District of Columbia",2021-11-28,42.7919761,2.0972709,81.205816,0.0203469,14.6515637
"10751","NV","District of Columbia",2021-11-28,39.3609971,1.9052008,79.7822035,0.040969,12.0368049
"10752","NY","District of Columbia",2021-11-28,41.3473943,1.3650445,64.0332788,0.0199472,11.7482229
"10753","OH","District of Columbia",2021-11-28,36.685344,2.3952312,44.5844197,0.037873,14.9059648
"10754","OK","District of Columbia",2021-11-28,44.9079392,2.0847269,40.0035145,0.0466527,14.2789017
"10755","OR","District of Columbia",2021-11-28,34.6418172,1.614964,77.4304945,0.0269446,14.8645903
"10756","PA","District of Columbia",2021-11-28,35.8519064,1.9017196,47.9303182,0.0379961,13.1379088
"10757","RI","District of Columbia",2021-11-28,42.1497942,1.1362646,53.237251,0.0135137,16.5954592
"10758","SC","District of Columbia",2021-11-28,38.4395885,1.1660049,51.339842,0.0301153,10.8545299
"10759","SD","District of Columbia",2021-11-28,31.6195509,2.4322528,29.8113265,0.0160025,8.3236964
"10760","TN","District of Columbia",2021-11-28,37.9846293,1.6061339,45.1181293,0.0435614,15.3884535
"10761","TX","District of Columbia",2021-11-28,43.6195628,1.6817239,52.616437,0.0218951,12.0721014
"10762","UT","District of Columbia",2021-11-28,39.6566414,1.9463561,41.7833617,0,15.1342183
"10763","VA","District of Columbia",2021-11-28,37.2136978,1.0861802,61.5810733,0.0565404,10.7692025
"10764","VT","District of Columbia",2021-11-28,32.9272147,1.2585028,59.8250399,0,13.198548
"10765","WA","District of Columbia",2021-11-28,38.0315823,0.8431689,84.7783866,0,15.4964232
"10766","WI","District of Columbia",2021-11-28,32.4363583,2.1428467,46.8616983,0.0244927,11.7740542
"10767","WV","District of Columbia",2021-11-28,44.2272206,3.577731,50.1438655,0.0480249,17.1050979
"10768","WY","District of Columbia",2021-11-28,37.3626619,2.5262611,32.9385104,0.0735962,21.1559683
"10769","AK","District of Columbia",2021-11-29,32.0612379,3.2889784,70.6680571,0,16.0204356
"10770","AL","District of Columbia",2021-11-29,39.3949874,1.6582622,46.1564662,0.0638593,12.4024866
"10771","AR","District of Columbia",2021-11-29,41.8316699,1.3890353,45.6300505,0.0565673,13.4829713
"10772","AZ","District of Columbia",2021-11-29,39.1481689,2.1415762,53.7589688,0.0423486,12.4209121
"10773","CA","District of Columbia",2021-11-29,41.5201053,1.133165,75.2937979,0.0112491,11.6821528
"10774","CO","District of Columbia",2021-11-29,35.510813,1.9157805,56.032085,0.0098391,12.5196081
"10775","CT","District of Columbia",2021-11-29,38.6664878,1.0427368,65.2270673,0.0281135,11.1698894
"10776","DE","District of Columbia",2021-11-29,34.7816596,0.6583101,56.5738177,0.1013367,11.5291236
"10777","FL","District of Columbia",2021-11-29,40.7858289,0.8783063,50.5479479,0.0545574,10.9407496
"10778","GA","District of Columbia",2021-11-29,38.4146913,1.3399551,54.6823949,0.0373482,11.5063697
"10779","HI","District of Columbia",2021-11-29,29.7136885,1.2935155,82.4017486,0.0101533,15.4985434
"10780","IA","District of Columbia",2021-11-29,33.7386331,2.5205268,38.0743942,0.0135471,12.8125994
"10781","ID","District of Columbia",2021-11-29,33.1856313,1.281922,44.2844346,0.0078196,12.5731733
"10782","IL","District of Columbia",2021-11-29,37.7745801,1.3472986,75.0041904,0.0136189,13.9299424
"10783","IN","District of Columbia",2021-11-29,40.1108895,2.3728456,40.8805545,0.0232634,15.1737187
"10784","KS","District of Columbia",2021-11-29,39.7594459,1.9561467,44.7424501,0.0343194,11.4940755
"10785","KY","District of Columbia",2021-11-29,42.8607768,2.2314135,48.8687893,0.0191444,18.6771884
"10786","LA","District of Columbia",2021-11-29,42.1179731,1.8658648,44.8841076,0.0338283,12.1494144
"10787","MA","District of Columbia",2021-11-29,37.7123714,1.6931431,64.1939557,0.0331572,13.2486039
"10788","MD","District of Columbia",2021-11-29,36.1297657,1.0340333,71.3585492,0.0117951,10.8318395
"10789","ME","District of Columbia",2021-11-29,36.3838093,1.6856093,57.8629375,0.0211618,13.998152
"10790","MI","District of Columbia",2021-11-29,35.9666612,2.0915703,50.9037029,0.031534,13.4037444
"10791","MN","District of Columbia",2021-11-29,33.0682206,2.2646594,48.2983796,0.0176761,13.773584
"10792","MO","District of Columbia",2021-11-29,36.336167,2.4060868,46.5102575,0.0418013,14.2519528
"10793","MS","District of Columbia",2021-11-29,43.3560118,1.905771,49.8129199,0.1251956,13.6595875
"10794","MT","District of Columbia",2021-11-29,40.1500538,0.977761,38.5514606,0,13.4593795
"10795","NC","District of Columbia",2021-11-29,36.8670403,1.6400352,62.8129608,0.0377329,12.1233774
"10796","ND","District of Columbia",2021-11-29,35.2462981,2.9576891,30.5972805,0.1119996,10.2148897
"10797","NE","District of Columbia",2021-11-29,42.1352182,2.3311873,44.880842,0.0442384,16.2338347
"10798","NH","District of Columbia",2021-11-29,37.499465,3.1261284,56.1113635,0.0209119,12.9577992
"10799","NJ","District of Columbia",2021-11-29,41.7241306,1.1823376,60.8563494,0.0369914,11.0508209
"10800","NM","District of Columbia",2021-11-29,43.5153485,2.3430132,80.5291861,0.0203469,15.7855563
"10801","NV","District of Columbia",2021-11-29,40.103965,1.8332834,79.2942528,0.0227606,12.5617294
"10802","NY","District of Columbia",2021-11-29,42.4383787,1.4083686,64.5329206,0.0184696,11.533026
"10803","OH","District of Columbia",2021-11-29,36.0935562,2.4117548,44.8843376,0.0439816,15.1926732
"10804","OK","District of Columbia",2021-11-29,43.3378164,2.422713,38.9060489,0.0394754,14.6769607
"10805","OR","District of Columbia",2021-11-29,36.172557,1.5555573,76.7396485,0.0336808,14.1141108
"10806","PA","District of Columbia",2021-11-29,36.7429889,1.9230895,47.3192508,0.0379961,12.5624995
"10807","RI","District of Columbia",2021-11-29,43.0729403,1.3349655,50.2755795,0.0270275,15.2071673
"10808","SC","District of Columbia",2021-11-29,39.0690028,1.3385932,50.336538,0.0410663,11.2161779
"10809","SD","District of Columbia",2021-11-29,30.0598107,2.5223005,27.9962376,0.032005,9.48176
"10810","TN","District of Columbia",2021-11-29,39.1878095,1.5709693,44.2668483,0.0560075,15.8135962
"10811","TX","District of Columbia",2021-11-29,43.6695039,1.6501596,52.7761096,0.0243279,12.5416687
"10812","UT","District of Columbia",2021-11-29,38.5201535,1.9474118,40.5512629,0.0043958,14.864958
"10813","VA","District of Columbia",2021-11-29,36.1529094,1.1909139,61.8069393,0.0582034,10.6807636
"10814","VT","District of Columbia",2021-11-29,34.7167701,1.0244623,60.5836068,0,13.8876946
"10815","WA","District of Columbia",2021-11-29,38.1306538,0.8702518,83.9509471,0,15.7764873
"10816","WI","District of Columbia",2021-11-29,32.172142,2.1817816,46.7165989,0.0342897,12.1394774
"10817","WV","District of Columbia",2021-11-29,42.8069116,3.713202,49.3284901,0.0480249,15.7456489
"10818","WY","District of Columbia",2021-11-29,38.665344,2.0324296,34.6633164,0.0735962,21.8489595
"10819","AK","District of Columbia",2021-11-30,36.9119794,3.3832078,69.6363623,0,17.6773069
"10820","AL","District of Columbia",2021-11-30,37.922549,2.0744323,46.2346783,0.0725674,12.0269078
"10821","AR","District of Columbia",2021-11-30,42.4530387,1.4407049,45.274231,0.0565673,12.964736
"10822","AZ","District of Columbia",2021-11-30,39.8149862,2.0540403,54.7612169,0.0481234,13.4065314
"10823","CA","District of Columbia",2021-11-30,41.3325074,1.1449979,75.8951258,0.011612,12.0500383
"10824","CO","District of Columbia",2021-11-30,35.752581,1.9639283,56.6573522,0.0098391,11.7359177
"10825","CT","District of Columbia",2021-11-30,38.6717004,0.9992253,65.2486638,0.036146,10.8330425
"10826","DE","District of Columbia",2021-11-30,34.3083426,0.5356756,56.6153464,0.1158134,11.5413763
"10827","FL","District of Columbia",2021-11-30,40.8055584,0.8876905,50.9613489,0.0571867,10.7509576
"10828","GA","District of Columbia",2021-11-30,37.978809,1.3921493,55.1977668,0.0373482,11.3928577
"10829","HI","District of Columbia",2021-11-30,30.658345,1.3096901,81.3255751,0.0101533,14.9267754
"10830","IA","District of Columbia",2021-11-30,33.0607519,2.3189512,37.4177831,0.0135471,12.2889984
"10831","ID","District of Columbia",2021-11-30,34.4328749,1.7553814,41.6240486,0.0078196,12.371333
"10832","IL","District of Columbia",2021-11-30,37.3618521,1.3891479,74.7551549,0.0170237,13.3679957
"10833","IN","District of Columbia",2021-11-30,41.4513614,2.300715,42.2465305,0.0296079,15.3216315
"10834","KS","District of Columbia",2021-11-30,40.5053595,1.899007,43.5343049,0.0294166,13.4113864
"10835","KY","District of Columbia",2021-11-30,44.0273768,1.9779543,48.3290271,0.0159537,18.533658
"10836","LA","District of Columbia",2021-11-30,43.3965284,1.7176813,44.8654527,0.0369035,12.0598792
"10837","MA","District of Columbia",2021-11-30,38.1428393,1.57646,65.2541126,0.0331572,12.4234103
"10838","MD","District of Columbia",2021-11-30,35.195872,1.7436432,71.4343959,0.0094361,10.583344
"10839","ME","District of Columbia",2021-11-30,35.7249631,1.5231973,55.9677246,0.0317427,12.8882172
"10840","MI","District of Columbia",2021-11-30,35.3699426,2.1555681,50.8893091,0.0358341,13.2615745
"10841","MN","District of Columbia",2021-11-30,33.9541168,2.3099429,48.668916,0.0227265,13.7514641
"10842","MO","District of Columbia",2021-11-30,37.208244,2.3294276,46.5712976,0.0418013,13.8417039
"10843","MS","District of Columbia",2021-11-30,44.8587763,1.9185776,51.2336623,0.1203804,14.8274928
"10844","MT","District of Columbia",2021-11-30,37.3754446,0.9848662,38.9819931,0,15.0786237
"10845","NC","District of Columbia",2021-11-30,36.6194536,1.5378552,62.5067266,0.0390805,11.0515223
"10846","ND","District of Columbia",2021-11-30,33.8570657,2.6984559,33.5659083,0.1306662,10.8444226
"10847","NE","District of Columbia",2021-11-30,41.5777008,2.2728505,43.4920692,0.0811038,12.4849463
"10848","NH","District of Columbia",2021-11-30,37.7325746,3.3431317,57.5896474,0.010456,13.4348028
"10849","NJ","District of Columbia",2021-11-30,40.5147193,1.2610306,61.840358,0.0369914,10.7567767
"10850","NM","District of Columbia",2021-11-30,46.6842382,2.0832384,79.5387424,0.0406939,16.6834958
"10851","NV","District of Columbia",2021-11-30,39.4534012,1.6049076,78.3141793,0.0273127,12.1423304
"10852","NY","District of Columbia",2021-11-30,44.190952,1.5178229,65.2321317,0.0199472,12.1555238
"10853","OH","District of Columbia",2021-11-30,36.4149906,2.5441042,44.196618,0.0561986,16.0352433
"10854","OK","District of Columbia",2021-11-30,43.6169349,2.4768143,37.8048061,0.0394754,13.669733
"10855","OR","District of Columbia",2021-11-30,36.0673837,1.3668051,76.6504151,0.0303127,13.9433359
"10856","PA","District of Columbia",2021-11-30,36.3487292,2.0253832,47.654899,0.0368786,12.6942749
"10857","RI","District of Columbia",2021-11-30,41.2959283,1.3029492,49.4721087,0.0270275,17.0444907
"10858","SC","District of Columbia",2021-11-30,40.4359379,1.3131862,49.8756523,0.0410663,10.6652323
"10859","SD","District of Columbia",2021-11-30,30.7170074,2.257814,29.6321632,0.032005,10.1309005
"10860","TN","District of Columbia",2021-11-30,38.0797588,1.4470697,44.0324738,0.0580818,15.2239689
"10861","TX","District of Columbia",2021-11-30,44.2692302,1.7780761,52.778176,0.0267607,12.9295535
"10862","UT","District of Columbia",2021-11-30,39.189215,1.9417596,40.1895979,0.0087915,15.3197568
"10863","VA","District of Columbia",2021-11-30,36.4736449,1.5508651,61.7151106,0.0631923,10.6385438
"10864","VT","District of Columbia",2021-11-30,34.1045741,1.2174632,61.8190013,0,12.4506532
"10865","WA","District of Columbia",2021-11-30,37.9917609,0.9912541,82.8536199,0,15.5994019
"10866","WI","District of Columbia",2021-11-30,32.5714642,1.8713438,46.5282639,0.0440868,12.2677997
"10867","WV","District of Columbia",2021-11-30,42.7039233,3.4897725,48.2424395,0.0640333,18.0668732
"10868","WY","District of Columbia",2021-11-30,41.0680945,1.5055569,36.0140031,0.0735962,20.2786494
"10869","AK","District of Columbia",2021-12-01,37.5484594,3.2002463,70.5589831,0,18.1662142
"10870","AL","District of Columbia",2021-12-01,40.2584701,2.0934047,46.0010817,0.0783728,12.5918356
