,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
8648,wa,smoothed_wdepressed_7d,2021-10-17,2021-10-22,5,16.2026177,0.9027594,1665.9871,state,fb-survey
8649,wi,smoothed_wdepressed_7d,2021-10-17,2021-10-22,5,11.0255936,0.8452779,1372.9922,state,fb-survey
8650,wv,smoothed_wdepressed_7d,2021-10-17,2021-10-22,5,16.7009561,1.5976151,545.0509,state,fb-survey
8651,wy,smoothed_wdepressed_7d,2021-10-17,2021-10-22,5,9.8477288,2.1846855,186.0094,state,fb-survey
8652,ak,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,10.90952,2.3301933,179.0,state,fb-survey
8653,al,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,14.7291922,1.1683981,920.0207,state,fb-survey
8654,ar,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,16.6553875,1.5479413,579.3264,state,fb-survey
8655,az,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,12.3457497,0.9145286,1293.8856,state,fb-survey
8656,ca,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,11.9624026,0.4655526,4859.0243,state,fb-survey
8657,co,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,10.8984045,0.9580488,1057.9694,state,fb-survey
8658,ct,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,13.4665074,1.2054034,802.0,state,fb-survey
8659,de,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,10.2163032,1.9970168,230.0,state,fb-survey
8660,fl,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,11.8417459,0.5291775,3728.0,state,fb-survey
8661,ga,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,13.1655317,0.8712712,1505.9959,state,fb-survey
8662,hi,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,13.8240217,2.1488221,258.0,state,fb-survey
8663,ia,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,14.3759066,1.238172,802.9144,state,fb-survey
8664,id,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,11.8482278,1.4491997,497.3109,state,fb-survey
8665,il,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,13.0218636,0.7020442,2298.0227,state,fb-survey
8666,in,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,15.9794407,1.0039716,1332.0003,state,fb-survey
8667,ks,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,14.1972903,1.3116794,708.029,state,fb-survey
8668,ky,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,15.6291184,1.1701748,962.9985,state,fb-survey
8669,la,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,12.329669,1.2210492,724.9995,state,fb-survey
8670,ma,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,13.6178929,1.02576,1118.001,state,fb-survey
8671,md,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,9.0899969,0.9768521,865.9997,state,fb-survey
8672,me,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,15.2287504,1.7367389,428.0,state,fb-survey
8673,mi,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,13.5112548,0.6786827,2537.0071,state,fb-survey
8674,mn,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,12.6743468,1.0184421,1067.0744,state,fb-survey
8675,mo,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,9.4134189,0.8631039,1144.6826,state,fb-survey
8676,ms,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,13.879951,1.4759991,548.6811,state,fb-survey
8677,mt,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,11.5631728,1.6815241,361.6629,state,fb-survey
8678,nc,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,12.1895355,0.7266741,2027.0016,state,fb-survey
8679,nd,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,10.7060658,2.2410918,190.3411,state,fb-survey
8680,ne,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,10.0945597,1.5196764,392.9806,state,fb-survey
8681,nh,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,13.5014416,1.7044391,402.0,state,fb-survey
8682,nj,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,11.2142435,0.921707,1171.9998,state,fb-survey
8683,nm,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,12.8757896,1.4240986,553.1369,state,fb-survey
8684,nv,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,12.8620886,1.5769365,450.7028,state,fb-survey
8685,ny,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,12.6629718,0.6265758,2816.9999,state,fb-survey
8686,oh,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,13.4259237,0.6943321,2411.0018,state,fb-survey
8687,ok,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,18.4197565,1.3023201,885.9993,state,fb-survey
8688,or,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,17.925017,1.2141357,998.0123,state,fb-survey
8689,pa,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,13.0305107,0.6691415,2531.0016,state,fb-survey
8690,ri,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,13.5631707,2.3855992,205.999,state,fb-survey
8691,sc,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,11.6834637,0.9367055,1176.0004,state,fb-survey
8692,sd,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,8.6040681,2.0033508,195.9371,state,fb-survey
8693,tn,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,12.9272055,0.9206495,1328.0013,state,fb-survey
8694,tx,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,12.5668041,0.5286887,3930.9832,state,fb-survey
8695,ut,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,14.0050934,1.3870423,626.0072,state,fb-survey
8696,va,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,13.7886597,0.8385536,1690.5373,state,fb-survey
8697,vt,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,12.7550332,2.5145146,176.0004,state,fb-survey
8698,wa,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,16.6519769,0.9174279,1648.987,state,fb-survey
8699,wi,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,11.0100648,0.8438347,1375.9924,state,fb-survey
8700,wv,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,17.5717095,1.6423186,537.0015,state,fb-survey
8701,wy,smoothed_wdepressed_7d,2021-10-18,2021-10-23,5,11.6034646,2.3870596,180.0099,state,fb-survey
8702,ak,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,11.7632382,2.3815663,183.0,state,fb-survey
8703,al,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,15.2113531,1.1904924,910.0229,state,fb-survey
8704,ar,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,15.4604252,1.5007385,580.3252,state,fb-survey
8705,az,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,12.1326974,0.9094632,1288.8856,state,fb-survey
8706,ca,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,12.1692441,0.468286,4874.0272,state,fb-survey
8707,co,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,11.3544831,0.9640597,1082.9696,state,fb-survey
8708,ct,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,13.7192714,1.2295368,783.0,state,fb-survey
8709,de,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,8.030292,1.7727771,235.0,state,fb-survey
8710,fl,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,11.4146754,0.5202466,3736.0001,state,fb-survey
8711,ga,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,13.6540227,0.8880381,1494.9943,state,fb-survey
8712,hi,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,14.239066,2.1840648,256.0,state,fb-survey
8713,ia,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,13.4002887,1.2276959,769.926,state,fb-survey
8714,id,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,13.7241568,1.575006,477.3209,state,fb-survey
8715,il,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,12.8964639,0.7043895,2264.0223,state,fb-survey
8716,in,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,16.5336517,1.014817,1339.9999,state,fb-survey
8717,ks,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,14.5743856,1.3241925,710.0291,state,fb-survey
8718,ky,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,15.883624,1.1834264,953.9984,state,fb-survey
8719,la,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,12.7460026,1.2463018,715.9998,state,fb-survey
8720,ma,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,12.7518913,1.0098404,1091.001,state,fb-survey
8721,md,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,8.9604564,0.9767808,854.9997,state,fb-survey
8722,me,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,15.2164088,1.7162278,438.0,state,fb-survey
8723,mi,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,14.3351658,0.7019865,2491.9982,state,fb-survey
8724,mn,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,13.1406177,1.0401048,1055.0629,state,fb-survey
8725,mo,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,9.1897625,0.8530961,1146.6825,state,fb-survey
8726,ms,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,12.3433147,1.4267691,531.5076,state,fb-survey
8727,mt,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,12.0436925,1.7090956,362.6552,state,fb-survey
8728,nc,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,11.2867732,0.7093366,1990.0019,state,fb-survey
8729,nd,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,13.0052027,2.4129253,194.3223,state,fb-survey
8730,ne,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,12.0844285,1.6505339,389.9806,state,fb-survey
8731,nh,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,13.2267239,1.6751646,409.0,state,fb-survey
8732,nj,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,11.8844514,0.9476907,1165.9997,state,fb-survey
8733,nm,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,12.4706336,1.4085936,550.137,state,fb-survey
8734,nv,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,12.6999898,1.5701728,449.6999,state,fb-survey
8735,ny,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,12.5394706,0.63266,2739.9998,state,fb-survey
8736,oh,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,13.3097319,0.6903547,2421.0018,state,fb-survey
8737,ok,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,17.0945633,1.2683314,880.9992,state,fb-survey
8738,or,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,16.6091691,1.1780549,998.0105,state,fb-survey
8739,pa,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,12.600853,0.6604238,2525.0016,state,fb-survey
8740,ri,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,14.4335068,2.4787964,200.999,state,fb-survey
8741,sc,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,11.744727,0.9356552,1184.0006,state,fb-survey
8742,sd,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,9.9659427,2.0624134,210.9472,state,fb-survey
8743,tn,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,11.882732,0.8879518,1328.0015,state,fb-survey
8744,tx,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,13.1412852,0.5385849,3934.9833,state,fb-survey
8745,ut,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,12.7355295,1.311624,646.0048,state,fb-survey
8746,va,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,13.3738727,0.8254337,1700.3632,state,fb-survey
8747,vt,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,13.2468903,2.6232564,167.0004,state,fb-survey
8748,wa,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,17.1073768,0.9182019,1681.9881,state,fb-survey
8749,wi,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,10.6196302,0.8372713,1354.0013,state,fb-survey
8750,wv,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,19.2850893,1.7041381,536.0013,state,fb-survey
8751,wy,smoothed_wdepressed_7d,2021-10-19,2021-10-24,5,11.5317187,2.3293748,188.0195,state,fb-survey
8752,ak,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.5988733,2.3824484,194.0,state,fb-survey
8753,al,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,15.3786789,1.1925654,915.0281,state,fb-survey
8754,ar,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,15.177753,1.4933046,577.3251,state,fb-survey
8755,az,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.8167136,0.9201038,1319.8856,state,fb-survey
8756,ca,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.4298203,0.4720381,4885.0272,state,fb-survey
8757,co,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,11.2097226,0.9586763,1082.9697,state,fb-survey
8758,ct,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.1183872,1.1502003,805.0,state,fb-survey
8759,de,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,7.9904203,1.7183106,249.0,state,fb-survey
8760,fl,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,11.7037891,0.5248109,3752.0002,state,fb-survey
8761,ga,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,13.8418058,0.8919599,1498.9898,state,fb-survey
8762,hi,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,16.5061611,2.2676857,268.0,state,fb-survey
8763,ia,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,11.9796189,1.1672487,773.926,state,fb-survey
8764,id,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.9546056,1.5517033,468.3307,state,fb-survey
8765,il,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.3956908,0.6910361,2274.0222,state,fb-survey
8766,in,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,17.2155487,1.0378987,1322.9995,state,fb-survey
8767,ks,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,14.4418845,1.3266764,702.029,state,fb-survey
8768,ky,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,16.2717911,1.185747,968.9984,state,fb-survey
8769,la,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,11.8167277,1.1980459,725.9999,state,fb-survey
8770,ma,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.7980162,1.0275352,1057.0015,state,fb-survey
8771,md,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,9.0203168,0.9797158,854.9997,state,fb-survey
8772,me,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,13.9301043,1.6563881,437.0,state,fb-survey
8773,mi,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,14.448961,0.7052902,2484.9986,state,fb-survey
8774,mn,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.3449079,1.0141851,1052.0359,state,fb-survey
8775,mo,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,10.1254695,0.8779289,1180.6824,state,fb-survey
8776,ms,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.8048685,1.458103,525.1592,state,fb-survey
8777,mt,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.7953301,1.7614424,359.6287,state,fb-survey
8778,nc,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,11.6468223,0.7253208,1956.0022,state,fb-survey
8779,nd,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,11.4884391,2.2932373,193.3584,state,fb-survey
8780,ne,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,13.3611218,1.6762321,411.9907,state,fb-survey
8781,nh,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.0679351,1.6226976,403.0,state,fb-survey
8782,nj,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,10.9782427,0.9337095,1120.9996,state,fb-survey
8783,nm,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.5714709,1.4186287,546.1372,state,fb-survey
8784,nv,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.6234495,1.5506799,458.6999,state,fb-survey
8785,ny,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,11.3787858,0.6029254,2773.9997,state,fb-survey
8786,oh,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,13.182887,0.6862852,2430.0021,state,fb-survey
8787,ok,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,16.8388883,1.2760504,859.9992,state,fb-survey
8788,or,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,15.3002518,1.1366769,1003.0132,state,fb-survey
8789,pa,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,13.8467895,0.6857249,2537.0018,state,fb-survey
8790,ri,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,15.2587885,2.5176414,203.9985,state,fb-survey
8791,sc,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.8717822,0.9761362,1177.0005,state,fb-survey
8792,sd,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.1874883,2.3135364,199.9484,state,fb-survey
8793,tn,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,11.4604589,0.8754381,1324.0013,state,fb-survey
8794,tx,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.900957,0.540804,3841.9831,state,fb-survey
8795,ut,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,12.4748354,1.2960615,650.0048,state,fb-survey
8796,va,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,13.1667262,0.8171053,1712.4106,state,fb-survey
8797,vt,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,11.8086955,2.5755146,157.0,state,fb-survey
8798,wa,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,16.4230663,0.9055128,1673.9846,state,fb-survey
8799,wi,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,11.4749132,0.8713238,1338.0014,state,fb-survey
8800,wv,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,18.939603,1.6752351,547.0513,state,fb-survey
8801,wy,smoothed_wdepressed_7d,2021-10-20,2021-10-25,5,14.1022519,2.5657058,184.0164,state,fb-survey
8802,ak,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,10.7773033,2.17643,203.0,state,fb-survey
8803,al,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,15.0270426,1.1611642,947.0371,state,fb-survey
8804,ar,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,14.6933979,1.4295755,613.325,state,fb-survey
8805,az,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,12.8208182,0.9251085,1306.0,state,fb-survey
8806,ca,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,12.2353128,0.4665163,4934.0243,state,fb-survey
8807,co,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,10.812645,0.924632,1127.9697,state,fb-survey
8808,ct,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,12.1984793,1.1628971,792.0,state,fb-survey
8809,de,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,7.287141,1.6027681,263.0,state,fb-survey
8810,fl,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,11.7399778,0.5221157,3800.9999,state,fb-survey
8811,ga,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,14.4639978,0.9072798,1502.9855,state,fb-survey
8812,hi,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,14.8040803,2.2110077,258.0,state,fb-survey
8813,ia,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,12.2946709,1.1581507,803.9199,state,fb-survey
8814,id,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,13.9381729,1.6073059,464.3221,state,fb-survey
8815,il,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,12.0058299,0.6861382,2244.0,state,fb-survey
8816,in,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,17.9475901,1.0526555,1328.9999,state,fb-survey
8817,ks,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,12.9313973,1.2646146,704.0292,state,fb-survey
8818,ky,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,15.8837026,1.1652532,983.9913,state,fb-survey
8819,la,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,12.5126379,1.2330505,720.0,state,fb-survey
8820,ma,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,12.2742648,1.0180124,1039.002,state,fb-survey
8821,md,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,9.7460946,1.0066732,867.9997,state,fb-survey
8822,me,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,14.4422939,1.6854001,435.0,state,fb-survey
8823,mi,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,14.2537724,0.6971136,2514.9988,state,fb-survey
8824,mn,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,12.4637081,1.015955,1057.0279,state,fb-survey
8825,mo,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,10.2022494,0.8812374,1179.7109,state,fb-survey
8826,ms,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,13.4482973,1.4970992,519.328,state,fb-survey
8827,mt,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,13.589556,1.8432087,345.6388,state,fb-survey
8828,nc,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,11.1912477,0.7090282,1977.0025,state,fb-survey
8829,nd,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,14.0591346,2.5260212,189.3583,state,fb-survey
8830,ne,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,12.4889203,1.5961363,428.9908,state,fb-survey
8831,nh,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,12.2864795,1.6517657,395.0,state,fb-survey
8832,nj,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,10.447785,0.9019895,1149.9994,state,fb-survey
8833,nm,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,13.1382192,1.4287885,559.0226,state,fb-survey
8834,nv,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,12.2924439,1.5432313,452.7028,state,fb-survey
8835,ny,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,11.6922955,0.6055261,2815.9998,state,fb-survey
8836,oh,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,13.8055472,0.6921345,2484.0023,state,fb-survey
8837,ok,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,15.7660045,1.2312682,875.9992,state,fb-survey
8838,or,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,16.3920445,1.1597152,1019.0091,state,fb-survey
8839,pa,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,13.5622154,0.6722519,2594.0011,state,fb-survey
8840,ri,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,16.6142765,2.6385311,198.998,state,fb-survey
8841,sc,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,12.6731101,0.9623464,1195.0011,state,fb-survey
8842,sd,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,10.9727302,2.1992325,201.974,state,fb-survey
8843,tn,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,11.0634848,0.8646823,1316.0092,state,fb-survey
8844,tx,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,12.8700836,0.5376694,3878.9836,state,fb-survey
8845,ut,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,11.2627091,1.2438174,646.0048,state,fb-survey
8846,va,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,12.5604978,0.7884038,1766.921,state,fb-survey
8847,vt,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,13.2592693,2.7239898,155.0,state,fb-survey
8848,wa,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,16.7091928,0.9150869,1661.9878,state,fb-survey
8849,wi,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,11.4323778,0.8761595,1319.0011,state,fb-survey
8850,wv,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,17.0590198,1.626163,535.0509,state,fb-survey
8851,wy,smoothed_wdepressed_7d,2021-10-21,2021-10-26,5,17.6845729,2.835966,180.998,state,fb-survey
8852,ak,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,10.4685304,2.0593709,221.0,state,fb-survey
8853,al,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,13.5923163,1.0963916,977.0447,state,fb-survey
8854,ar,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,13.9324237,1.3654395,643.1634,state,fb-survey
8855,az,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,13.8937277,0.9354973,1367.0,state,fb-survey
8856,ca,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,12.6674992,0.4654248,5107.0214,state,fb-survey
8857,co,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,12.0234232,0.9520676,1166.9697,state,fb-survey
8858,ct,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,11.853377,1.1172778,837.0,state,fb-survey
8859,de,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,11.9948663,1.973636,271.0,state,fb-survey
8860,fl,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,10.6375497,0.4939567,3895.9997,state,fb-survey
8861,ga,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,14.9713013,0.8996036,1572.9781,state,fb-survey
8862,hi,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,13.1982872,2.0753059,266.0,state,fb-survey
8863,ia,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,11.6309102,1.1121476,830.9774,state,fb-survey
8864,id,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,14.6114547,1.6033769,485.3129,state,fb-survey
8865,il,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,11.6307807,0.6673245,2308.0,state,fb-survey
8866,in,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,17.6498966,1.033034,1361.9999,state,fb-survey
8867,ks,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,12.6443131,1.2192428,743.0294,state,fb-survey
8868,ky,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,14.6839894,1.1060869,1023.9909,state,fb-survey
8869,la,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,12.6394776,1.2148361,748.185,state,fb-survey
8870,ma,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,12.1422972,0.9989669,1069.002,state,fb-survey
8871,md,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,10.2065733,0.9964637,922.9996,state,fb-survey
8872,me,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,14.3129051,1.65641,447.0,state,fb-survey
8873,mi,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,14.3522693,0.687988,2597.0167,state,fb-survey
8874,mn,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,11.4307388,0.9655388,1085.97,state,fb-survey
8875,mo,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,11.2373256,0.8984383,1235.7108,state,fb-survey
8876,ms,smoothed_wdepressed_7d,2021-10-22,2021-10-27,5,12.8290707,1.4494186,532.3279,state,fb-survey
