,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
6674,ut,smoothed_wwearing_mask_7d,2021-09-08,2021-09-13,5,45.6109158,1.1218065,1971.2632,state,fb-survey
6675,va,smoothed_wwearing_mask_7d,2021-09-08,2021-09-13,5,65.0716702,0.6199955,5912.7934,state,fb-survey
6676,vt,smoothed_wwearing_mask_7d,2021-09-08,2021-09-13,5,60.5041418,1.9825135,608.0011,state,fb-survey
6677,wa,smoothed_wwearing_mask_7d,2021-09-08,2021-09-13,5,82.3553126,0.4905777,6037.9561,state,fb-survey
6678,wi,smoothed_wwearing_mask_7d,2021-09-08,2021-09-13,5,43.990857,0.758736,4279.9627,state,fb-survey
6679,wv,smoothed_wwearing_mask_7d,2021-09-08,2021-09-13,5,52.7011272,1.149021,1888.0554,state,fb-survey
6680,wy,smoothed_wwearing_mask_7d,2021-09-08,2021-09-13,5,35.6815109,2.1153103,512.8979,state,fb-survey
6681,ak,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,62.2810052,1.9234061,635.0,state,fb-survey
6682,al,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,65.4912832,0.7941945,3583.0967,state,fb-survey
6683,ar,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,61.3722565,1.0150299,2300.985,state,fb-survey
6684,az,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,60.8753778,0.7451292,4289.7171,state,fb-survey
6685,ca,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,79.9512851,0.3068184,17027.4331,state,fb-survey
6686,co,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,47.6759707,0.8271822,3645.846,state,fb-survey
6687,ct,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,70.7816466,0.9068161,2515.0,state,fb-survey
6688,dc,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,79.5213693,2.4650458,268.0,state,fb-survey
6689,de,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,55.9510885,1.733664,820.0,state,fb-survey
6690,fl,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,69.3788706,0.3822451,14540.002,state,fb-survey
6691,ga,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,66.9534,0.6101685,5942.9196,state,fb-survey
6692,hi,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,88.8776165,1.0158098,958.0,state,fb-survey
6693,ia,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,39.6858867,0.922395,2813.3332,state,fb-survey
6694,id,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,41.2177283,1.2569665,1533.4974,state,fb-survey
6695,il,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,73.1656632,0.4953669,8001.0,state,fb-survey
6696,in,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,48.5840552,0.7373947,4594.0056,state,fb-survey
6697,ks,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,53.7878649,1.0416745,2290.7426,state,fb-survey
6698,ky,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,59.6464868,0.8205579,3574.7671,state,fb-survey
6699,la,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,74.0063289,0.8835844,2463.9985,state,fb-survey
6700,ma,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,58.3331815,0.827327,3551.0075,state,fb-survey
6701,md,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,71.5951377,0.837412,2899.9988,state,fb-survey
6702,me,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,49.1766048,1.2467176,1608.0,state,fb-survey
6703,mi,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,43.5393861,0.5662771,7666.0194,state,fb-survey
6704,mn,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,44.4508903,0.8382354,3514.1924,state,fb-survey
6705,mo,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,57.5224139,0.7875905,3939.0911,state,fb-survey
6706,ms,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,67.4286131,1.0627745,1944.4563,state,fb-survey
6707,mt,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,39.2814915,1.4961091,1065.5713,state,fb-survey
6708,nc,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,70.2606072,0.5377405,7226.0102,state,fb-survey
6709,nd,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,28.8211485,1.8841279,577.8851,state,fb-survey
6710,ne,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,49.7878706,1.3208062,1433.0258,state,fb-survey
6711,nh,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,45.6150219,1.4450577,1188.0,state,fb-survey
6712,nj,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,65.3458904,0.759665,3923.9979,state,fb-survey
6713,nm,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,83.1546467,0.9081291,1698.523,state,fb-survey
6714,nv,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,81.4448755,0.9589312,1643.4358,state,fb-survey
6715,ny,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,62.7532875,0.5034149,9223.0028,state,fb-survey
6716,oh,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,44.7645028,0.5445264,8339.0019,state,fb-survey
6717,ok,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,52.9594918,0.8756168,3249.2835,state,fb-survey
6718,or,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,84.3074893,0.5906869,3791.7872,state,fb-survey
6719,pa,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,49.6439705,0.5470306,8354.0054,state,fb-survey
6720,ri,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,56.6405353,1.8156397,744.9925,state,fb-survey
6721,sc,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,61.212996,0.7140222,4657.0021,state,fb-survey
6722,sd,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,32.3504492,1.7942185,679.821,state,fb-survey
6723,tn,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,59.9479377,0.6804149,5186.2266,state,fb-survey
6724,tx,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,67.3755535,0.3822201,15045.9106,state,fb-survey
6725,ut,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,46.0110207,1.1220521,1973.0628,state,fb-survey
6726,va,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,64.6299972,0.6226423,5896.4688,state,fb-survey
6727,vt,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,60.6815844,1.9632734,619.001,state,fb-survey
6728,wa,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,81.9290468,0.4997967,5926.9627,state,fb-survey
6729,wi,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,44.429033,0.7653493,4214.9797,state,fb-survey
6730,wv,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,53.9516727,1.1504583,1877.055,state,fb-survey
6731,wy,smoothed_wwearing_mask_7d,2021-09-09,2021-09-14,5,34.5509907,2.071672,526.892,state,fb-survey
6732,ak,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,60.9728838,1.941945,631.0,state,fb-survey
6733,al,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,65.7130793,0.7991359,3528.0845,state,fb-survey
6734,ar,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,61.1592251,1.0175897,2294.0582,state,fb-survey
6735,az,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,61.2423013,0.7466844,4257.3105,state,fb-survey
6736,ca,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,80.3910353,0.3052383,16919.3765,state,fb-survey
6737,co,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,47.9818903,0.8323254,3602.8458,state,fb-survey
6738,ct,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,71.0076114,0.9060052,2508.0,state,fb-survey
6739,dc,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,76.9163427,2.5502356,273.0,state,fb-survey
6740,de,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,57.0208775,1.7256225,823.0,state,fb-survey
6741,fl,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,69.5909512,0.3814747,14542.0017,state,fb-survey
6742,ga,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,66.9064411,0.6142754,5867.9323,state,fb-survey
6743,hi,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,90.5546773,0.9554194,937.0,state,fb-survey
6744,ia,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,39.1624225,0.9186564,2823.1585,state,fb-survey
6745,id,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,42.4807203,1.2701855,1514.506,state,fb-survey
6746,il,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,73.6815056,0.4938543,7951.0003,state,fb-survey
6747,in,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,48.7460198,0.7359383,4613.0058,state,fb-survey
6748,ks,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,53.0400335,1.0468518,2272.7996,state,fb-survey
6749,ky,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,59.5167973,0.8260006,3531.4555,state,fb-survey
6750,la,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,73.9276949,0.8840909,2465.9984,state,fb-survey
6751,ma,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,58.6830044,0.8265463,3549.0055,state,fb-survey
6752,md,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,72.0121956,0.8409402,2849.9987,state,fb-survey
6753,me,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,49.0944284,1.2604755,1573.0,state,fb-survey
6754,mi,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,43.652007,0.5678533,7627.9942,state,fb-survey
6755,mn,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,44.729595,0.8421151,3486.139,state,fb-survey
6756,mo,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,56.600717,0.7825658,4011.0931,state,fb-survey
6757,ms,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,66.9347277,1.0650307,1951.189,state,fb-survey
6758,mt,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,38.5067027,1.47914,1082.2948,state,fb-survey
6759,nc,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,70.1808967,0.5397259,7184.0098,state,fb-survey
6760,nd,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,28.2697048,1.8927625,566.0198,state,fb-survey
6761,ne,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,50.2877416,1.3249618,1424.0292,state,fb-survey
6762,nh,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,45.5238421,1.4310362,1211.0,state,fb-survey
6763,nj,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,64.8882421,0.7584151,3960.9978,state,fb-survey
6764,nm,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,83.9280889,0.8979422,1672.9313,state,fb-survey
6765,nv,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,81.8944804,0.9716613,1570.4923,state,fb-survey
6766,ny,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,63.1218817,0.5027685,9209.0026,state,fb-survey
6767,oh,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,45.1171507,0.5447886,8343.0022,state,fb-survey
6768,ok,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,53.5449745,0.8876113,3157.2268,state,fb-survey
6769,or,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,84.3343956,0.5949208,3732.7901,state,fb-survey
6770,pa,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,49.2214776,0.5437014,8455.0052,state,fb-survey
6771,ri,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,57.1184001,1.8418598,721.9945,state,fb-survey
6772,sc,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,60.9680051,0.717618,4621.0017,state,fb-survey
6773,sd,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,33.8674617,1.801548,690.0907,state,fb-survey
6774,tn,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,59.4565249,0.6857221,5126.5378,state,fb-survey
6775,tx,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,67.3560718,0.3856645,14782.9092,state,fb-survey
6776,ut,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,46.4405038,1.1219308,1976.0652,state,fb-survey
6777,va,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,65.2059078,0.6175741,5948.5938,state,fb-survey
6778,vt,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,59.5612876,1.9870805,610.0009,state,fb-survey
6779,wa,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,81.8336015,0.5031202,5872.96,state,fb-survey
6780,wi,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,44.9200197,0.7649782,4228.0062,state,fb-survey
6781,wv,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,52.4279125,1.1651888,1837.055,state,fb-survey
6782,wy,smoothed_wwearing_mask_7d,2021-09-10,2021-09-15,5,34.4996628,2.0458407,539.9018,state,fb-survey
6783,ak,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,63.830746,1.9343816,617.0,state,fb-survey
6784,al,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,65.1316229,0.8100379,3461.0906,state,fb-survey
6785,ar,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,60.60306,1.0269155,2264.0582,state,fb-survey
6786,az,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,62.0650579,0.7443618,4249.3105,state,fb-survey
6787,ca,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,80.1831968,0.306745,16887.3697,state,fb-survey
6788,co,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,48.4095675,0.832586,3602.8169,state,fb-survey
6789,ct,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,71.3156715,0.8984864,2534.0,state,fb-survey
6790,dc,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,78.5915142,2.4557192,279.0,state,fb-survey
6791,de,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,57.8532185,1.7513075,795.0,state,fb-survey
6792,fl,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,69.750852,0.3829403,14388.0021,state,fb-survey
6793,ga,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,66.7872118,0.6161994,5841.9261,state,fb-survey
6794,hi,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,90.8794922,0.94053,937.0,state,fb-survey
6795,ia,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,39.0503478,0.9235644,2790.3698,state,fb-survey
6796,id,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,43.2801217,1.2566363,1554.5495,state,fb-survey
6797,il,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,74.2574459,0.4920619,7894.9998,state,fb-survey
6798,in,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,48.1173652,0.7429305,4523.009,state,fb-survey
6799,ks,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,53.4096002,1.0454182,2276.8566,state,fb-survey
6800,ky,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,59.944595,0.8245003,3532.072,state,fb-survey
6801,la,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,73.1161974,0.89208,2469.9984,state,fb-survey
6802,ma,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,59.7520078,0.825276,3531.005,state,fb-survey
6803,md,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,72.4724922,0.8376869,2842.9985,state,fb-survey
6804,me,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,51.6523886,1.2615987,1569.0,state,fb-survey
6805,mi,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,43.3063274,0.5671097,7633.9947,state,fb-survey
6806,mn,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,44.3895701,0.8464696,3445.2004,state,fb-survey
6807,mo,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,57.5661908,0.7858967,3955.0186,state,fb-survey
6808,ms,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,67.5397385,1.0622459,1942.9482,state,fb-survey
6809,mt,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,39.222286,1.4646218,1111.2871,state,fb-survey
6810,nc,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,70.4986891,0.5398251,7137.0095,state,fb-survey
6811,nd,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,28.5921935,1.9216301,552.9089,state,fb-survey
6812,ne,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,47.3625034,1.3181724,1434.7804,state,fb-survey
6813,nh,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,45.0492583,1.4303355,1210.0,state,fb-survey
6814,nj,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,66.0416781,0.7532149,3952.9976,state,fb-survey
6815,nm,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,83.0497312,0.9276217,1635.9612,state,fb-survey
6816,nv,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,81.6192745,0.9748898,1578.4991,state,fb-survey
6817,ny,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,63.1120571,0.5036173,9179.0023,state,fb-survey
6818,oh,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,45.0099803,0.5451625,8328.0003,state,fb-survey
6819,ok,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,54.2759877,0.8833868,3180.1695,state,fb-survey
6820,or,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,83.5734215,0.6129657,3653.7844,state,fb-survey
6821,pa,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,49.0550646,0.5453822,8402.0046,state,fb-survey
6822,ri,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,59.5442366,1.8419694,709.995,state,fb-survey
6823,sc,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,61.0904418,0.7215173,4566.0014,state,fb-survey
6824,sd,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,34.0378883,1.7766994,711.2614,state,fb-survey
6825,tn,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,59.6750013,0.6894865,5061.9199,state,fb-survey
6826,tx,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,67.6726693,0.3853429,14732.9081,state,fb-survey
6827,ut,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,47.1484627,1.1162089,2000.0192,state,fb-survey
6828,va,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,65.2911264,0.6158362,5975.3618,state,fb-survey
6829,vt,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,57.752806,2.0082025,605.0008,state,fb-survey
6830,wa,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,81.7001977,0.5065397,5826.9656,state,fb-survey
6831,wi,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,45.0589674,0.7690226,4186.0061,state,fb-survey
6832,wv,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,53.231818,1.1644428,1836.054,state,fb-survey
6833,wy,smoothed_wwearing_mask_7d,2021-09-11,2021-09-16,5,34.3452979,2.0140355,555.9028,state,fb-survey
6834,ak,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,62.9743057,1.9455525,616.0,state,fb-survey
6835,al,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,65.3571915,0.8111588,3441.0799,state,fb-survey
6836,ar,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,59.6485556,1.0338075,2252.0584,state,fb-survey
6837,az,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,62.3580167,0.7438328,4242.4249,state,fb-survey
6838,ca,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,79.9240524,0.3077348,16943.3959,state,fb-survey
6839,co,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,48.3766617,0.837233,3562.7821,state,fb-survey
6840,ct,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,71.8941645,0.9022859,2482.0,state,fb-survey
6841,dc,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,73.0072907,2.6624653,278.0,state,fb-survey
6842,de,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,59.4353951,1.7513983,786.0,state,fb-survey
6843,fl,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,69.8373642,0.3830689,14355.0018,state,fb-survey
6844,ga,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,67.2378609,0.6122345,5876.9309,state,fb-survey
6845,hi,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,89.6940384,0.9948386,934.0,state,fb-survey
6846,ia,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,39.1630598,0.9268607,2773.4161,state,fb-survey
6847,id,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,44.9297938,1.262985,1551.1533,state,fb-survey
6848,il,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,73.9190132,0.4931264,7928.0004,state,fb-survey
6849,in,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,48.062457,0.7436396,4514.0078,state,fb-survey
6850,ks,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,53.4732283,1.0506197,2253.9707,state,fb-survey
6851,ky,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,60.028721,0.8202289,3566.4568,state,fb-survey
6852,la,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,73.4269194,0.890235,2461.9991,state,fb-survey
6853,ma,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,59.9667263,0.8240824,3535.0065,state,fb-survey
6854,md,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,72.8397972,0.8319934,2857.9984,state,fb-survey
6855,me,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,50.8212892,1.2637298,1565.0,state,fb-survey
6856,mi,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,43.3287569,0.5647812,7698.0117,state,fb-survey
6857,mn,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,44.1463632,0.8467435,3439.0827,state,fb-survey
6858,mo,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,57.0724953,0.78213,4005.0191,state,fb-survey
6859,ms,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,67.1390421,1.0649172,1945.4662,state,fb-survey
6860,mt,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,38.6528614,1.4561333,1118.3395,state,fb-survey
6861,nc,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,70.5144633,0.5402712,7123.0106,state,fb-survey
6862,nd,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,29.5085965,1.983052,528.9523,state,fb-survey
6863,ne,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,46.1381556,1.2898113,1493.7885,state,fb-survey
6864,nh,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,45.8213385,1.4149372,1240.0,state,fb-survey
6865,nj,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,65.1122849,0.7533123,4002.998,state,fb-survey
6866,nm,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,82.4666094,0.9367299,1647.8409,state,fb-survey
6867,nv,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,81.0655317,0.9939274,1553.7459,state,fb-survey
6868,ny,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,62.8622219,0.5041265,9186.0018,state,fb-survey
6869,oh,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,45.0689561,0.5400001,8489.9997,state,fb-survey
6870,ok,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,54.2395736,0.8851634,3167.8124,state,fb-survey
6871,or,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,82.9494459,0.6217386,3658.7807,state,fb-survey
6872,pa,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,49.0719854,0.5448024,8420.0045,state,fb-survey
6873,ri,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,59.6671311,1.8244415,722.9935,state,fb-survey
6874,sc,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,60.2393635,0.7257787,4547.0028,state,fb-survey
6875,sd,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,33.5514871,1.7605938,719.2481,state,fb-survey
6876,tn,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,59.2750579,0.6931351,5024.5439,state,fb-survey
6877,tx,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,67.8350388,0.3843232,14772.1568,state,fb-survey
6878,ut,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,45.6313777,1.1090409,2017.0507,state,fb-survey
6879,va,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,65.222014,0.6152089,5993.1255,state,fb-survey
6880,vt,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,58.779576,2.0196493,594.0007,state,fb-survey
6881,wa,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,82.3254381,0.5004858,5808.97,state,fb-survey
6882,wi,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,45.3158751,0.7614459,4273.9898,state,fb-survey
6883,wv,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,53.3479045,1.1585986,1854.0547,state,fb-survey
6884,wy,smoothed_wwearing_mask_7d,2021-09-12,2021-09-17,5,37.9731696,2.0693933,550.0097,state,fb-survey
6885,ak,smoothed_wwearing_mask_7d,2021-09-13,2021-09-18,5,62.6949921,1.9533036,613.0,state,fb-survey
6886,al,smoothed_wwearing_mask_7d,2021-09-13,2021-09-18,5,64.9555801,0.8171449,3409.0798,state,fb-survey
6887,ar,smoothed_wwearing_mask_7d,2021-09-13,2021-09-18,5,59.356878,1.0376946,2240.3661,state,fb-survey
6888,az,smoothed_wwearing_mask_7d,2021-09-13,2021-09-18,5,61.8078167,0.7508352,4187.2471,state,fb-survey
6889,ca,smoothed_wwearing_mask_7d,2021-09-13,2021-09-18,5,80.0311138,0.3078334,16864.8038,state,fb-survey
6890,co,smoothed_wwearing_mask_7d,2021-09-13,2021-09-18,5,47.8295559,0.8424567,3515.8121,state,fb-survey
6891,ct,smoothed_wwearing_mask_7d,2021-09-13,2021-09-18,5,71.4085697,0.9042403,2497.0,state,fb-survey
6892,dc,smoothed_wwearing_mask_7d,2021-09-13,2021-09-18,5,73.4088125,2.5593804,298.0,state,fb-survey
6893,de,smoothed_wwearing_mask_7d,2021-09-13,2021-09-18,5,59.2721483,1.7729255,768.0,state,fb-survey
6894,fl,smoothed_wwearing_mask_7d,2021-09-13,2021-09-18,5,69.1935183,0.387964,14162.0019,state,fb-survey
