,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
6944,ks,smoothed_wworried_finances,2021-09-14,2021-09-19,5,34.4207144,1.393185,1162.9713,state,fb-survey
6945,ky,smoothed_wworried_finances,2021-09-14,2021-09-19,5,40.8472279,1.1765863,1745.3805,state,fb-survey
6946,la,smoothed_wworried_finances,2021-09-14,2021-09-19,5,45.1761507,1.4248184,1219.9996,state,fb-survey
6947,ma,smoothed_wworried_finances,2021-09-14,2021-09-19,5,35.7863587,1.1705918,1677.003,state,fb-survey
6948,md,smoothed_wworried_finances,2021-09-14,2021-09-19,5,35.4624774,1.2682017,1422.9993,state,fb-survey
6949,me,smoothed_wworried_finances,2021-09-14,2021-09-19,5,33.8713018,1.6945861,780.0,state,fb-survey
6950,mi,smoothed_wworried_finances,2021-09-14,2021-09-19,5,32.9282803,0.7510822,3915.0156,state,fb-survey
6951,mn,smoothed_wworried_finances,2021-09-14,2021-09-19,5,30.5577161,1.1190048,1694.6538,state,fb-survey
6952,mo,smoothed_wworried_finances,2021-09-14,2021-09-19,5,37.4419988,1.0909568,1968.0076,state,fb-survey
6953,ms,smoothed_wworried_finances,2021-09-14,2021-09-19,5,47.6014362,1.6219282,948.1481,state,fb-survey
6954,mt,smoothed_wworried_finances,2021-09-14,2021-09-19,5,33.3251233,2.0019307,554.4162,state,fb-survey
6955,nc,smoothed_wworried_finances,2021-09-14,2021-09-19,5,35.5150814,0.8037612,3545.0053,state,fb-survey
6956,nd,smoothed_wworried_finances,2021-09-14,2021-09-19,5,34.7984602,2.9497652,260.7612,state,fb-survey
6957,ne,smoothed_wworried_finances,2021-09-14,2021-09-19,5,28.7510351,1.6430566,758.7994,state,fb-survey
6958,nh,smoothed_wworried_finances,2021-09-14,2021-09-19,5,29.194127,1.8453895,607.0,state,fb-survey
6959,nj,smoothed_wworried_finances,2021-09-14,2021-09-19,5,38.2528469,1.1051271,1933.999,state,fb-survey
6960,nm,smoothed_wworried_finances,2021-09-14,2021-09-19,5,40.1924225,1.6993841,832.3717,state,fb-survey
6961,nv,smoothed_wworried_finances,2021-09-14,2021-09-19,5,38.7079262,1.7104264,810.9525,state,fb-survey
6962,ny,smoothed_wworried_finances,2021-09-14,2021-09-19,5,40.6897896,0.7329723,4492.0001,state,fb-survey
6963,oh,smoothed_wworried_finances,2021-09-14,2021-09-19,5,37.0112823,0.7412452,4243.0003,state,fb-survey
6964,ok,smoothed_wworried_finances,2021-09-14,2021-09-19,5,42.8140177,1.2445075,1580.813,state,fb-survey
6965,or,smoothed_wworried_finances,2021-09-14,2021-09-19,5,33.8172035,1.1204111,1782.9043,state,fb-survey
6966,pa,smoothed_wworried_finances,2021-09-14,2021-09-19,5,33.8650244,0.735159,4144.0022,state,fb-survey
6967,ri,smoothed_wworried_finances,2021-09-14,2021-09-19,5,36.0379881,2.5923651,342.997,state,fb-survey
6968,sc,smoothed_wworried_finances,2021-09-14,2021-09-19,5,38.2529782,1.0433033,2170.0019,state,fb-survey
6969,sd,smoothed_wworried_finances,2021-09-14,2021-09-19,5,29.8910906,2.43537,353.3337,state,fb-survey
6970,tn,smoothed_wworried_finances,2021-09-14,2021-09-19,5,38.1734534,0.9703401,2506.6197,state,fb-survey
6971,tx,smoothed_wworried_finances,2021-09-14,2021-09-19,5,43.3731962,0.5822304,7245.255,state,fb-survey
6972,ut,smoothed_wworried_finances,2021-09-14,2021-09-19,5,36.0769481,1.5300901,985.0387,state,fb-survey
6973,va,smoothed_wworried_finances,2021-09-14,2021-09-19,5,33.5637904,0.8787771,2887.4757,state,fb-survey
6974,vt,smoothed_wworried_finances,2021-09-14,2021-09-19,5,23.5988665,2.5421039,279.0001,state,fb-survey
6975,wa,smoothed_wworried_finances,2021-09-14,2021-09-19,5,35.2419371,0.8951746,2847.9877,state,fb-survey
6976,wi,smoothed_wworried_finances,2021-09-14,2021-09-19,5,30.8956529,1.0063928,2107.986,state,fb-survey
6977,wv,smoothed_wworried_finances,2021-09-14,2021-09-19,5,38.8538991,1.5965465,932.0522,state,fb-survey
6978,wy,smoothed_wworried_finances,2021-09-14,2021-09-19,5,33.8718569,2.8801516,270.0192,state,fb-survey
6979,ak,smoothed_wworried_finances,2021-09-15,2021-09-20,5,40.5397761,2.6904928,333.0,state,fb-survey
6980,al,smoothed_wworried_finances,2021-09-15,2021-09-20,5,39.0058759,1.1854257,1693.0484,state,fb-survey
6981,ar,smoothed_wworried_finances,2021-09-15,2021-09-20,5,41.4385722,1.5335326,1031.8829,state,fb-survey
6982,az,smoothed_wworried_finances,2021-09-15,2021-09-20,5,37.5379686,1.0567742,2099.5317,state,fb-survey
6983,ca,smoothed_wworried_finances,2021-09-15,2021-09-20,5,39.4352932,0.5377587,8259.0447,state,fb-survey
6984,co,smoothed_wworried_finances,2021-09-15,2021-09-20,5,31.1646746,1.1087755,1744.9651,state,fb-survey
6985,ct,smoothed_wworried_finances,2021-09-15,2021-09-20,5,35.7508914,1.3534064,1254.0,state,fb-survey
6986,dc,smoothed_wworried_finances,2021-09-15,2021-09-20,5,32.8285861,3.7008833,161.0,state,fb-survey
6987,de,smoothed_wworried_finances,2021-09-15,2021-09-20,5,31.97603,2.3033044,410.0,state,fb-survey
6988,fl,smoothed_wworried_finances,2021-09-15,2021-09-20,5,40.6181945,0.5870417,6999.0007,state,fb-survey
6989,ga,smoothed_wworried_finances,2021-09-15,2021-09-20,5,38.2032996,0.9028942,2895.9591,state,fb-survey
6990,hi,smoothed_wworried_finances,2021-09-15,2021-09-20,5,41.9554488,2.3825733,429.0,state,fb-survey
6991,ia,smoothed_wworried_finances,2021-09-15,2021-09-20,5,33.7453357,1.2660423,1394.8701,state,fb-survey
6992,id,smoothed_wworried_finances,2021-09-15,2021-09-20,5,37.8101505,1.7922314,732.0483,state,fb-survey
6993,il,smoothed_wworried_finances,2021-09-15,2021-09-20,5,35.5892304,0.7823708,3745.0003,state,fb-survey
6994,in,smoothed_wworried_finances,2021-09-15,2021-09-20,5,33.9930017,1.00534,2220.003,state,fb-survey
6995,ks,smoothed_wworried_finances,2021-09-15,2021-09-20,5,33.0540298,1.3865535,1151.0007,state,fb-survey
6996,ky,smoothed_wworried_finances,2021-09-15,2021-09-20,5,41.1046457,1.1844168,1725.6902,state,fb-survey
6997,la,smoothed_wworried_finances,2021-09-15,2021-09-20,5,44.0714598,1.4183869,1225.1845,state,fb-survey
6998,ma,smoothed_wworried_finances,2021-09-15,2021-09-20,5,35.9560422,1.1813611,1650.003,state,fb-survey
6999,md,smoothed_wworried_finances,2021-09-15,2021-09-20,5,33.6950935,1.2425734,1446.9991,state,fb-survey
7000,me,smoothed_wworried_finances,2021-09-15,2021-09-20,5,33.6696199,1.7142279,760.0,state,fb-survey
7001,mi,smoothed_wworried_finances,2021-09-15,2021-09-20,5,32.4009967,0.7503668,3890.0165,state,fb-survey
7002,mn,smoothed_wworried_finances,2021-09-15,2021-09-20,5,31.0508707,1.1409342,1644.6799,state,fb-survey
7003,mo,smoothed_wworried_finances,2021-09-15,2021-09-20,5,37.035052,1.0955157,1943.0079,state,fb-survey
7004,ms,smoothed_wworried_finances,2021-09-15,2021-09-20,5,45.2932146,1.6207201,943.3184,state,fb-survey
7005,mt,smoothed_wworried_finances,2021-09-15,2021-09-20,5,32.125201,1.9867672,552.4086,state,fb-survey
7006,nc,smoothed_wworried_finances,2021-09-15,2021-09-20,5,35.1987227,0.8075046,3498.0055,state,fb-survey
7007,nd,smoothed_wworried_finances,2021-09-15,2021-09-20,5,33.5325237,2.9292268,259.7583,state,fb-survey
7008,ne,smoothed_wworried_finances,2021-09-15,2021-09-20,5,28.5882042,1.6274849,770.7666,state,fb-survey
7009,nh,smoothed_wworried_finances,2021-09-15,2021-09-20,5,29.2475318,1.8954144,576.0,state,fb-survey
7010,nj,smoothed_wworried_finances,2021-09-15,2021-09-20,5,38.1816519,1.1061654,1928.999,state,fb-survey
7011,nm,smoothed_wworried_finances,2021-09-15,2021-09-20,5,40.7214855,1.7142247,821.4581,state,fb-survey
7012,nv,smoothed_wworried_finances,2021-09-15,2021-09-20,5,37.6492359,1.7013767,810.9554,state,fb-survey
7013,ny,smoothed_wworried_finances,2021-09-15,2021-09-20,5,40.3412054,0.7311541,4501.9998,state,fb-survey
7014,oh,smoothed_wworried_finances,2021-09-15,2021-09-20,5,36.3719968,0.7426598,4196.0012,state,fb-survey
7015,ok,smoothed_wworried_finances,2021-09-15,2021-09-20,5,42.7802564,1.2531342,1558.8133,state,fb-survey
7016,or,smoothed_wworried_finances,2021-09-15,2021-09-20,5,33.5248613,1.1239906,1764.0095,state,fb-survey
7017,pa,smoothed_wworried_finances,2021-09-15,2021-09-20,5,33.416433,0.7281917,4196.0026,state,fb-survey
7018,ri,smoothed_wworried_finances,2021-09-15,2021-09-20,5,33.432058,2.5774703,334.997,state,fb-survey
7019,sc,smoothed_wworried_finances,2021-09-15,2021-09-20,5,38.6508892,1.0465374,2165.0019,state,fb-survey
7020,sd,smoothed_wworried_finances,2021-09-15,2021-09-20,5,31.2758988,2.5393709,333.324,state,fb-survey
7021,tn,smoothed_wworried_finances,2021-09-15,2021-09-20,5,37.7550257,0.9685204,2505.3101,state,fb-survey
7022,tx,smoothed_wworried_finances,2021-09-15,2021-09-20,5,43.3271763,0.5865049,7138.2525,state,fb-survey
7023,ut,smoothed_wworried_finances,2021-09-15,2021-09-20,5,35.785161,1.5204321,994.0411,state,fb-survey
7024,va,smoothed_wworried_finances,2021-09-15,2021-09-20,5,33.9010156,0.8775684,2909.6818,state,fb-survey
7025,vt,smoothed_wworried_finances,2021-09-15,2021-09-20,5,24.3304297,2.5416331,285.0003,state,fb-survey
7026,wa,smoothed_wworried_finances,2021-09-15,2021-09-20,5,34.8452638,0.8975844,2817.9878,state,fb-survey
7027,wi,smoothed_wworried_finances,2021-09-15,2021-09-20,5,31.3832528,1.0254171,2047.9861,state,fb-survey
7028,wv,smoothed_wworried_finances,2021-09-15,2021-09-20,5,40.4099445,1.6090791,930.052,state,fb-survey
7029,wy,smoothed_wworried_finances,2021-09-15,2021-09-20,5,34.9458793,2.9289296,265.0043,state,fb-survey
7030,ak,smoothed_wworried_finances,2021-09-16,2021-09-21,5,40.9622635,2.6989061,332.0,state,fb-survey
7031,al,smoothed_wworried_finances,2021-09-16,2021-09-21,5,39.0823863,1.1982895,1658.0608,state,fb-survey
7032,ar,smoothed_wworried_finances,2021-09-16,2021-09-21,5,42.3578922,1.5419726,1026.8828,state,fb-survey
7033,az,smoothed_wworried_finances,2021-09-16,2021-09-21,5,36.9877389,1.0627616,2063.5317,state,fb-survey
7034,ca,smoothed_wworried_finances,2021-09-16,2021-09-21,5,39.3289188,0.5386797,8223.0419,state,fb-survey
7035,co,smoothed_wworried_finances,2021-09-16,2021-09-21,5,32.6465084,1.1180816,1758.9354,state,fb-survey
7036,ct,smoothed_wworried_finances,2021-09-16,2021-09-21,5,36.1923146,1.3538153,1260.0,state,fb-survey
7037,dc,smoothed_wworried_finances,2021-09-16,2021-09-21,5,36.7894215,3.7656022,164.0,state,fb-survey
7038,de,smoothed_wworried_finances,2021-09-16,2021-09-21,5,33.4950401,2.302993,420.0,state,fb-survey
7039,fl,smoothed_wworried_finances,2021-09-16,2021-09-21,5,41.1020373,0.5933972,6874.9999,state,fb-survey
7040,ga,smoothed_wworried_finances,2021-09-16,2021-09-21,5,37.6906173,0.905704,2862.9527,state,fb-survey
7041,hi,smoothed_wworried_finances,2021-09-16,2021-09-21,5,41.630518,2.3634923,435.0,state,fb-survey
7042,ia,smoothed_wworried_finances,2021-09-16,2021-09-21,5,32.9505302,1.2713504,1366.87,state,fb-survey
7043,id,smoothed_wworried_finances,2021-09-16,2021-09-21,5,37.5922057,1.7398083,775.0574,state,fb-survey
7044,il,smoothed_wworried_finances,2021-09-16,2021-09-21,5,35.7679524,0.781576,3761.0005,state,fb-survey
7045,in,smoothed_wworried_finances,2021-09-16,2021-09-21,5,34.751558,1.0012112,2262.0024,state,fb-survey
7046,ks,smoothed_wworried_finances,2021-09-16,2021-09-21,5,34.2285058,1.4034441,1142.9715,state,fb-survey
7047,ky,smoothed_wworried_finances,2021-09-16,2021-09-21,5,39.8185087,1.1750016,1735.6855,state,fb-survey
7048,la,smoothed_wworried_finances,2021-09-16,2021-09-21,5,44.4348431,1.4230768,1219.1848,state,fb-survey
7049,ma,smoothed_wworried_finances,2021-09-16,2021-09-21,5,37.6366228,1.2003532,1629.004,state,fb-survey
7050,md,smoothed_wworried_finances,2021-09-16,2021-09-21,5,34.5456017,1.2526622,1440.999,state,fb-survey
7051,me,smoothed_wworried_finances,2021-09-16,2021-09-21,5,33.4958828,1.736192,739.0,state,fb-survey
7052,mi,smoothed_wworried_finances,2021-09-16,2021-09-21,5,32.6699172,0.7507207,3903.0167,state,fb-survey
7053,mn,smoothed_wworried_finances,2021-09-16,2021-09-21,5,30.0866587,1.1395831,1619.7276,state,fb-survey
7054,mo,smoothed_wworried_finances,2021-09-16,2021-09-21,5,35.5140325,1.0795691,1965.0078,state,fb-survey
7055,ms,smoothed_wworried_finances,2021-09-16,2021-09-21,5,44.465458,1.6150855,946.662,state,fb-survey
7056,mt,smoothed_wworried_finances,2021-09-16,2021-09-21,5,30.8863971,1.9743335,547.6332,state,fb-survey
7057,nc,smoothed_wworried_finances,2021-09-16,2021-09-21,5,34.7680011,0.8061338,3490.0056,state,fb-survey
7058,nd,smoothed_wworried_finances,2021-09-16,2021-09-21,5,37.1825717,3.0241459,255.396,state,fb-survey
7059,ne,smoothed_wworried_finances,2021-09-16,2021-09-21,5,29.0976765,1.6348952,771.8607,state,fb-survey
7060,nh,smoothed_wworried_finances,2021-09-16,2021-09-21,5,30.1636089,1.9207219,571.0,state,fb-survey
7061,nj,smoothed_wworried_finances,2021-09-16,2021-09-21,5,38.720638,1.0971985,1970.9988,state,fb-survey
7062,nm,smoothed_wworried_finances,2021-09-16,2021-09-21,5,39.7358425,1.7125644,816.484,state,fb-survey
7063,nv,smoothed_wworried_finances,2021-09-16,2021-09-21,5,40.8556401,1.7489629,789.9583,state,fb-survey
7064,ny,smoothed_wworried_finances,2021-09-16,2021-09-21,5,41.3126836,0.728775,4564.9994,state,fb-survey
7065,oh,smoothed_wworried_finances,2021-09-16,2021-09-21,5,36.4768539,0.7409126,4221.0011,state,fb-survey
7066,ok,smoothed_wworried_finances,2021-09-16,2021-09-21,5,42.0102269,1.267424,1516.5704,state,fb-survey
7067,or,smoothed_wworried_finances,2021-09-16,2021-09-21,5,34.1933824,1.1391474,1734.0106,state,fb-survey
7068,pa,smoothed_wworried_finances,2021-09-16,2021-09-21,5,33.9802786,0.7290252,4221.0024,state,fb-survey
7069,ri,smoothed_wworried_finances,2021-09-16,2021-09-21,5,32.7425337,2.5872064,328.996,state,fb-survey
7070,sc,smoothed_wworried_finances,2021-09-16,2021-09-21,5,37.7192261,1.0541581,2114.0016,state,fb-survey
7071,sd,smoothed_wworried_finances,2021-09-16,2021-09-21,5,30.3165622,2.5061626,336.3497,state,fb-survey
7072,tn,smoothed_wworried_finances,2021-09-16,2021-09-21,5,38.4932937,0.9843829,2443.315,state,fb-survey
7073,tx,smoothed_wworried_finances,2021-09-16,2021-09-21,5,43.7433903,0.5870138,7141.4995,state,fb-survey
7074,ut,smoothed_wworried_finances,2021-09-16,2021-09-21,5,35.2279487,1.5181349,990.0435,state,fb-survey
7075,va,smoothed_wworried_finances,2021-09-16,2021-09-21,5,34.7318375,0.8759762,2954.2314,state,fb-survey
7076,vt,smoothed_wworried_finances,2021-09-16,2021-09-21,5,25.9111996,2.6373343,276.0004,state,fb-survey
7077,wa,smoothed_wworried_finances,2021-09-16,2021-09-21,5,35.7082635,0.9005193,2830.9868,state,fb-survey
7078,wi,smoothed_wworried_finances,2021-09-16,2021-09-21,5,33.173369,1.0455315,2027.9857,state,fb-survey
7079,wv,smoothed_wworried_finances,2021-09-16,2021-09-21,5,41.5207022,1.6236458,921.0522,state,fb-survey
7080,wy,smoothed_wworried_finances,2021-09-16,2021-09-21,5,35.1907165,2.9281874,265.9914,state,fb-survey
7081,ak,smoothed_wworried_finances,2021-09-17,2021-09-22,5,40.72747,2.6685208,339.0,state,fb-survey
7082,al,smoothed_wworried_finances,2021-09-17,2021-09-22,5,38.8906599,1.20158,1646.0671,state,fb-survey
7083,ar,smoothed_wworried_finances,2021-09-17,2021-09-22,5,43.5858447,1.5429548,1032.826,state,fb-survey
7084,az,smoothed_wworried_finances,2021-09-17,2021-09-22,5,36.1956466,1.05845,2061.4173,state,fb-survey
7085,ca,smoothed_wworried_finances,2021-09-17,2021-09-22,5,39.4018668,0.5414288,8145.0419,state,fb-survey
7086,co,smoothed_wworried_finances,2021-09-17,2021-09-22,5,33.7614913,1.1259646,1763.9355,state,fb-survey
7087,ct,smoothed_wworried_finances,2021-09-17,2021-09-22,5,34.5909074,1.3524312,1237.0,state,fb-survey
7088,dc,smoothed_wworried_finances,2021-09-17,2021-09-22,5,37.17918,3.8326851,159.0,state,fb-survey
7089,de,smoothed_wworried_finances,2021-09-17,2021-09-22,5,34.2029945,2.3838973,396.0,state,fb-survey
7090,fl,smoothed_wworried_finances,2021-09-17,2021-09-22,5,41.0054631,0.5967988,6792.0,state,fb-survey
7091,ga,smoothed_wworried_finances,2021-09-17,2021-09-22,5,37.2268126,0.9059932,2846.9522,state,fb-survey
7092,hi,smoothed_wworried_finances,2021-09-17,2021-09-22,5,41.8998085,2.3656483,435.0,state,fb-survey
7093,ia,smoothed_wworried_finances,2021-09-17,2021-09-22,5,33.958348,1.267455,1396.0448,state,fb-survey
7094,id,smoothed_wworried_finances,2021-09-17,2021-09-22,5,37.0905335,1.7328683,777.0482,state,fb-survey
7095,il,smoothed_wworried_finances,2021-09-17,2021-09-22,5,36.4961547,0.789106,3722.0006,state,fb-survey
7096,in,smoothed_wworried_finances,2021-09-17,2021-09-22,5,35.206087,1.01322,2222.0019,state,fb-survey
7097,ks,smoothed_wworried_finances,2021-09-17,2021-09-22,5,33.5099076,1.4085417,1123.0284,state,fb-survey
7098,ky,smoothed_wworried_finances,2021-09-17,2021-09-22,5,39.1967923,1.171905,1735.3704,state,fb-survey
7099,la,smoothed_wworried_finances,2021-09-17,2021-09-22,5,44.5086521,1.4044318,1252.1847,state,fb-survey
7100,ma,smoothed_wworried_finances,2021-09-17,2021-09-22,5,36.8881169,1.1962016,1627.005,state,fb-survey
7101,md,smoothed_wworried_finances,2021-09-17,2021-09-22,5,34.9352838,1.2598926,1431.9991,state,fb-survey
7102,me,smoothed_wworried_finances,2021-09-17,2021-09-22,5,33.2403492,1.7387686,734.0,state,fb-survey
7103,mi,smoothed_wworried_finances,2021-09-17,2021-09-22,5,32.4384987,0.7509804,3886.0,state,fb-survey
7104,mn,smoothed_wworried_finances,2021-09-17,2021-09-22,5,31.251658,1.1545712,1611.7359,state,fb-survey
7105,mo,smoothed_wworried_finances,2021-09-17,2021-09-22,5,34.7789671,1.085796,1924.0123,state,fb-survey
7106,ms,smoothed_wworried_finances,2021-09-17,2021-09-22,5,43.6984007,1.6298824,926.1338,state,fb-survey
7107,mt,smoothed_wworried_finances,2021-09-17,2021-09-22,5,30.9725014,1.9576298,557.8755,state,fb-survey
7108,nc,smoothed_wworried_finances,2021-09-17,2021-09-22,5,33.7333872,0.8062336,3439.006,state,fb-survey
7109,nd,smoothed_wworried_finances,2021-09-17,2021-09-22,5,39.2012462,2.9980702,265.1618,state,fb-survey
7110,ne,smoothed_wworried_finances,2021-09-17,2021-09-22,5,30.592012,1.657523,772.8556,state,fb-survey
7111,nh,smoothed_wworried_finances,2021-09-17,2021-09-22,5,29.1118814,1.878209,585.0,state,fb-survey
7112,nj,smoothed_wworried_finances,2021-09-17,2021-09-22,5,38.0654696,1.0917395,1977.9988,state,fb-survey
7113,nm,smoothed_wworried_finances,2021-09-17,2021-09-22,5,38.8904517,1.7029039,819.5431,state,fb-survey
7114,nv,smoothed_wworried_finances,2021-09-17,2021-09-22,5,41.5777049,1.7681565,776.9583,state,fb-survey
7115,ny,smoothed_wworried_finances,2021-09-17,2021-09-22,5,41.7331198,0.7299255,4563.9993,state,fb-survey
7116,oh,smoothed_wworried_finances,2021-09-17,2021-09-22,5,35.368178,0.7368659,4210.0006,state,fb-survey
7117,ok,smoothed_wworried_finances,2021-09-17,2021-09-22,5,42.3142955,1.2575419,1543.5134,state,fb-survey
7118,or,smoothed_wworried_finances,2021-09-17,2021-09-22,5,33.6432006,1.1294598,1750.0127,state,fb-survey
7119,pa,smoothed_wworried_finances,2021-09-17,2021-09-22,5,33.5971766,0.7288193,4200.0028,state,fb-survey
7120,ri,smoothed_wworried_finances,2021-09-17,2021-09-22,5,34.6061127,2.6718913,316.995,state,fb-survey
7121,sc,smoothed_wworried_finances,2021-09-17,2021-09-22,5,36.7158705,1.0584485,2074.0019,state,fb-survey
7122,sd,smoothed_wworried_finances,2021-09-17,2021-09-22,5,26.3559247,2.417004,332.2472,state,fb-survey
7123,tn,smoothed_wworried_finances,2021-09-17,2021-09-22,5,39.4355749,0.9957903,2408.6296,state,fb-survey
7124,tx,smoothed_wworried_finances,2021-09-17,2021-09-22,5,43.5814807,0.5886251,7096.5309,state,fb-survey
7125,ut,smoothed_wworried_finances,2021-09-17,2021-09-22,5,33.8273084,1.5128455,978.0411,state,fb-survey
7126,va,smoothed_wworried_finances,2021-09-17,2021-09-22,5,34.6940691,0.8796391,2928.1868,state,fb-survey
7127,vt,smoothed_wworried_finances,2021-09-17,2021-09-22,5,23.7383682,2.5381956,281.0003,state,fb-survey
7128,wa,smoothed_wworried_finances,2021-09-17,2021-09-22,5,35.3784964,0.9023206,2807.9846,state,fb-survey
7129,wi,smoothed_wworried_finances,2021-09-17,2021-09-22,5,32.5637834,1.0555297,1971.0025,state,fb-survey
7130,wv,smoothed_wworried_finances,2021-09-17,2021-09-22,5,43.8382749,1.6322951,924.0523,state,fb-survey
7131,wy,smoothed_wworried_finances,2021-09-17,2021-09-22,5,36.2011078,3.0274133,251.9948,state,fb-survey
7132,ak,smoothed_wworried_finances,2021-09-18,2021-09-23,5,39.0774598,2.6658135,335.0,state,fb-survey
7133,al,smoothed_wworried_finances,2021-09-18,2021-09-23,5,40.4310731,1.2238156,1608.063,state,fb-survey
7134,ar,smoothed_wworried_finances,2021-09-18,2021-09-23,5,44.7450843,1.5360792,1047.8257,state,fb-survey
7135,az,smoothed_wworried_finances,2021-09-18,2021-09-23,5,36.1072649,1.0637779,2038.6568,state,fb-survey
7136,ca,smoothed_wworried_finances,2021-09-18,2021-09-23,5,39.5136898,0.5436347,8087.0545,state,fb-survey
7137,co,smoothed_wworried_finances,2021-09-18,2021-09-23,5,34.6163978,1.1369471,1750.9356,state,fb-survey
7138,ct,smoothed_wworried_finances,2021-09-18,2021-09-23,5,33.1223138,1.359225,1199.0,state,fb-survey
7139,dc,smoothed_wworried_finances,2021-09-18,2021-09-23,5,33.1834114,3.7579659,157.0,state,fb-survey
7140,de,smoothed_wworried_finances,2021-09-18,2021-09-23,5,33.3809186,2.3608153,399.0,state,fb-survey
7141,fl,smoothed_wworried_finances,2021-09-18,2021-09-23,5,41.6609002,0.6021568,6703.0003,state,fb-survey
7142,ga,smoothed_wworried_finances,2021-09-18,2021-09-23,5,37.5411316,0.9121864,2817.9566,state,fb-survey
7143,hi,smoothed_wworried_finances,2021-09-18,2021-09-23,5,42.4531183,2.4003953,424.0,state,fb-survey
7144,ia,smoothed_wworried_finances,2021-09-18,2021-09-23,5,33.7274798,1.2662673,1394.0123,state,fb-survey
7145,id,smoothed_wworried_finances,2021-09-18,2021-09-23,5,36.4719652,1.7201363,783.0669,state,fb-survey
7146,il,smoothed_wworried_finances,2021-09-18,2021-09-23,5,36.5180048,0.79728,3647.0005,state,fb-survey
7147,in,smoothed_wworried_finances,2021-09-18,2021-09-23,5,34.9082014,1.0174421,2194.9991,state,fb-survey
7148,ks,smoothed_wworried_finances,2021-09-18,2021-09-23,5,33.9095976,1.4208999,1110.0284,state,fb-survey
7149,ky,smoothed_wworried_finances,2021-09-18,2021-09-23,5,38.6937441,1.1787153,1707.3701,state,fb-survey
7150,la,smoothed_wworried_finances,2021-09-18,2021-09-23,5,43.1423122,1.3874909,1274.1846,state,fb-survey
7151,ma,smoothed_wworried_finances,2021-09-18,2021-09-23,5,37.5462782,1.2057149,1613.006,state,fb-survey
7152,md,smoothed_wworried_finances,2021-09-18,2021-09-23,5,33.4049178,1.247264,1429.9991,state,fb-survey
7153,me,smoothed_wworried_finances,2021-09-18,2021-09-23,5,33.5228456,1.767917,713.0,state,fb-survey
7154,mi,smoothed_wworried_finances,2021-09-18,2021-09-23,5,33.0739623,0.7556015,3876.9996,state,fb-survey
7155,mn,smoothed_wworried_finances,2021-09-18,2021-09-23,5,31.846608,1.1658801,1596.7718,state,fb-survey
7156,mo,smoothed_wworried_finances,2021-09-18,2021-09-23,5,34.5721744,1.0845599,1923.0124,state,fb-survey
7157,ms,smoothed_wworried_finances,2021-09-18,2021-09-23,5,43.3827712,1.632028,922.1694,state,fb-survey
7158,mt,smoothed_wworried_finances,2021-09-18,2021-09-23,5,31.8986364,2.0023287,541.8227,state,fb-survey
7159,nc,smoothed_wworried_finances,2021-09-18,2021-09-23,5,34.2771843,0.8129181,3409.0055,state,fb-survey
7160,nd,smoothed_wworried_finances,2021-09-18,2021-09-23,5,40.8812521,2.9631392,275.2614,state,fb-survey
7161,ne,smoothed_wworried_finances,2021-09-18,2021-09-23,5,33.320555,1.7075652,761.9906,state,fb-survey
7162,nh,smoothed_wworried_finances,2021-09-18,2021-09-23,5,28.4295888,1.8860536,572.0,state,fb-survey
7163,nj,smoothed_wworried_finances,2021-09-18,2021-09-23,5,37.4118854,1.0963681,1947.9987,state,fb-survey
7164,nm,smoothed_wworried_finances,2021-09-18,2021-09-23,5,40.308028,1.7210563,812.3016,state,fb-survey
7165,nv,smoothed_wworried_finances,2021-09-18,2021-09-23,5,41.2367808,1.7694566,773.9457,state,fb-survey
7166,ny,smoothed_wworried_finances,2021-09-18,2021-09-23,5,41.7891123,0.7288672,4578.9994,state,fb-survey
7167,oh,smoothed_wworried_finances,2021-09-18,2021-09-23,5,35.1382546,0.7376138,4189.0034,state,fb-survey
7168,ok,smoothed_wworried_finances,2021-09-18,2021-09-23,5,40.6062171,1.256534,1527.5135,state,fb-survey
7169,or,smoothed_wworried_finances,2021-09-18,2021-09-23,5,34.6895713,1.1414035,1739.0139,state,fb-survey
7170,pa,smoothed_wworried_finances,2021-09-18,2021-09-23,5,33.6803137,0.7317066,4172.0031,state,fb-survey
7171,ri,smoothed_wworried_finances,2021-09-18,2021-09-23,5,33.8982385,2.6462091,319.994,state,fb-survey
7172,sc,smoothed_wworried_finances,2021-09-18,2021-09-23,5,35.5092676,1.0584709,2044.0013,state,fb-survey
7173,sd,smoothed_wworried_finances,2021-09-18,2021-09-23,5,26.0942287,2.3371782,353.0524,state,fb-survey
7174,tn,smoothed_wworried_finances,2021-09-18,2021-09-23,5,39.3074533,1.000218,2384.6298,state,fb-survey
7175,tx,smoothed_wworried_finances,2021-09-18,2021-09-23,5,43.107527,0.5930312,6973.5323,state,fb-survey
7176,ut,smoothed_wworried_finances,2021-09-18,2021-09-23,5,35.3210422,1.5547962,945.0387,state,fb-survey
7177,va,smoothed_wworried_finances,2021-09-18,2021-09-23,5,35.2650212,0.8889704,2888.741,state,fb-survey
7178,vt,smoothed_wworried_finances,2021-09-18,2021-09-23,5,25.8815732,2.5161522,303.0003,state,fb-survey
7179,wa,smoothed_wworried_finances,2021-09-18,2021-09-23,5,34.8935446,0.8918806,2855.9834,state,fb-survey
